"EBI20_S_14.07.2019" "EBI20_S_30.07.2019" "EBI20_S_13.08.2019" "EBI20_S_13.09.2019" "EBI20_S_11.10.2019" "EBI20_S_28.10.2019" "EBI20_S_14.11.2019" "EBI20_S_09.12.2019" "EBI20_S_14.01.2020" "EBI20_S_07.02.2020" "EBI20_S_04.03.2020" "EBI20_S_14.04.2020" "EBI20_S_29.04.2020" "EBI20_S_13.05.2020" "EBI20_S_26.05.2020" "EBI20_S_23.06.2020" "EBI20_S_09.07.2020" "EBI20_S_23.07.2020" "EBI20_S_05.08.2020" "EBI20_S_19.08.2020"
"K04065" 0.150086895854105 0.147680602249944 0.146888950082896 0.146090314554362 0.16168706092903 0.137564017810091 0.152276465491514 0.162429648639875 0.156738156768712 0.165151475266151 0.154977921746267 0.15817775628227 0.16360224133903 0.155585966332305 0.146101300560506 0.157831171323879 0.152156128007151 0.111472820690079 0.150780155797694 0.116471557283121
"K04066" 1.16693023219591 1.18724135678329 1.22100959308857 1.17563548112186 1.1957752424411 1.1866826853572 1.16451639970291 1.15929651666011 1.15467025036904 1.161461735938 1.16027394785249 1.17730793290447 1.17550912191177 1.17505887893729 1.17862923465458 1.20577486459389 1.20123696148246 1.00138969598334 1.21396068394355 1.08665337704099
"K04067" 0.0719971137371757 0.0678594340209111 0.0732485481543641 0.063154453994489 0.0697504141527635 0.0645973753443317 0.0719417884835224 0.0704019353362677 0.0672080526369902 0.0721043095109953 0.0702122465540574 0.0755131693736332 0.0741903994214959 0.0737842180674761 0.0717014954181173 0.0726755064586616 0.0678863166238038 0.0521276080231813 0.0785460542677202 0.05905164949831
"K04068" 0.0151715570082141 0.0133848421191582 0.0127276615796058 0.0122222056184557 0.01378342467593 0.0107436251835823 0.0131201126381709 0.0154107193263483 0.0112898478282399 0.0122746561785819 0.0159401693272115 0.0149870731172901 0.0143597018759467 0.0130132225347145 0.0147890720683313 0.0146721445866852 0.0153513147015794 0.0121554700238464 0.0137987053734399 0.0137231121997022
"K04069" 0.788288574987645 0.863876525145661 0.814541947467152 0.89810046321396 0.834550432966345 0.871898280433606 0.802733696056725 0.767536717069643 0.744507874742995 0.747008295668599 0.729245846654867 0.740686021761367 0.739627597461137 0.795428785710377 0.800396803092443 0.744809796400478 0.791671427383846 0.746563889592837 0.79353568393498 0.793517979517795
"K04070" 0.13536625852465 0.15546564100442 0.147640419104084 0.166523084255111 0.144199511660209 0.161947661693037 0.147865736683947 0.1333186779176 0.132329479350771 0.133613336904526 0.125723269599257 0.127281200595482 0.121385017598456 0.141898193615993 0.138611611184418 0.126235059894436 0.14106202757789 0.122272663978631 0.13050492453087 0.144696434106506
"K04072" 0.0529285878831833 0.0517340710338562 0.051261094705047 0.0509149319769239 0.0491135865770152 0.0483214499995331 0.0489554118769033 0.0474912305638711 0.0422610768952409 0.0449453458696479 0.0445388230249499 0.0464999435436352 0.0490218838411966 0.0470956731838181 0.0468761600605006 0.0490934971716932 0.0476035348193722 0.0381607762677863 0.0452218205477429 0.0427246713646348
"K04073" 0.0364929759061318 0.034498087624146 0.0346793967555614 0.0312871642373832 0.0329226826486153 0.0316884633602348 0.033153493044978 0.0349387414681434 0.0393838314089542 0.0372757876185714 0.0373177175390282 0.0403339093198526 0.0367557174818007 0.0352482536730594 0.0362398584742344 0.0408018814841918 0.0353352569430191 0.0246493309314724 0.036079535777584 0.0280184036723432
"K04074" 0.083775171629566 0.0852458367129241 0.086636852615817 0.0783740704206808 0.0821229909681324 0.0834199614725087 0.0880521701048911 0.0901200348575109 0.0955232040680506 0.0881990151577961 0.0903801900851134 0.0900523061130509 0.0821929320957599 0.0810651445579162 0.0907749903315207 0.0869531543995588 0.0799101734344271 0.0609362627262579 0.0852272766407449 0.074013658262996
"K04075" 0.669360486981546 0.659833790432377 0.670635402103843 0.653501823642756 0.665167277073701 0.643653656370729 0.651299344847388 0.669734270851547 0.657184510895009 0.664755858133416 0.659968031658058 0.661890921994645 0.665615321023871 0.650012767146806 0.650026074764768 0.678248012424355 0.664090466382703 0.555919467740102 0.682180637984213 0.605046377792496
"K04076" 0.0214702210320344 0.023166627442414 0.0208546750753495 0.0259573807783152 0.0203902866309202 0.0222800098883399 0.0232407049272574 0.0208459246113139 0.0172282410352703 0.0187121191952472 0.0169775406987654 0.018395838735355 0.0176008687175219 0.0196494853706343 0.0206428237468848 0.0183279563725148 0.0194041521934561 0.0193249723187115 0.0194550347148106 0.021060698050462
"K04077" 1.94184406865237 1.97499474200495 1.97864874714184 1.94709465445386 1.95062771041533 2.00456690916948 2.00789990195188 2.01561806373273 2.01752076903638 2.01394591917788 2.01836490210834 2.02187508528966 1.97765557952271 1.96328251200386 1.9859400777948 1.9847304614742 1.97777319984311 1.61252194768242 1.95133932723355 1.70908624091648
"K04078" 0.575954269862478 0.539539831213786 0.505254556701566 0.552193128506503 0.536940788484962 0.563445286405226 0.55475283625022 0.562068003610093 0.560200455192719 0.560880124443539 0.558255595453653 0.560954523360813 0.563180149558214 0.567762916065645 0.562493707892767 0.537979402754917 0.53606679193685 0.445712177291231 0.534870643787262 0.444267694421615
"K04079" 0.712331456405562 0.681339272001653 0.637447078857302 0.713013332185046 0.66691323879785 0.663294980904127 0.647449671943066 0.657643920025681 0.656294841535024 0.674074651822248 0.642921963642746 0.652217451131193 0.675215294601602 0.673383070181247 0.669619426439314 0.655966712474703 0.67795303361933 0.584063689578073 0.677565197622207 0.624726828687128
"K04080" 0.144217553782034 0.128158059647449 0.12193252854849 0.121726450720041 0.131434911330004 0.118251364208384 0.113942017631664 0.109391806226927 0.117629100118281 0.115473963898362 0.112642057455493 0.126125055144007 0.121589994012994 0.130604834183787 0.120615576133122 0.115005923102279 0.126675360034801 0.116690500211863 0.121246675717101 0.123392481262809
"K04082" 0.0675824319745394 0.0677878657909401 0.0677797637492672 0.0750402046728167 0.0681591089751931 0.0769155186529605 0.066296748969405 0.0669271345194438 0.0578324061889185 0.0575686677316423 0.0567485741858361 0.0558926467744623 0.0593241012094874 0.0608995692827512 0.0605686961377707 0.0614961011366901 0.0593953164499726 0.0565188979062143 0.0633778383908161 0.0665875877562783
"K04083" 0.302915254741255 0.282006608443119 0.29301216086977 0.271442989236557 0.292049044170711 0.263669287905746 0.27687391443281 0.280856141769531 0.290592297161689 0.295778558464283 0.28618416537795 0.287437042025729 0.278577738280938 0.284698754774574 0.279796691368663 0.280913372910497 0.283912749365261 0.251903599762581 0.28686619286563 0.261444815655442
"K04084" 0.918248682189273 0.899910365801843 0.903906677889629 0.92575680797232 0.8829246344731 0.874554108445292 0.87835261737908 0.900480365808809 0.873806085976358 0.880869849287314 0.855369477694549 0.871108192918643 0.900542724359564 0.881494491086791 0.8713948269237 0.888465508821775 0.895709881033019 0.776094968371664 0.897036595692681 0.824767464480083
"K04085" 0.544563978260114 0.556407990662967 0.540085618242131 0.583483862550148 0.567592209812409 0.574281361205529 0.527932797626325 0.502033163594062 0.493272368010586 0.505327425479592 0.505135489086887 0.500929285897725 0.511013803028608 0.544613956046577 0.54132564376098 0.496102845602512 0.535840069104287 0.449638559058969 0.506490600025571 0.47831040153167
"K04087" 0.50748101559895 0.516676767923036 0.489498284137653 0.537776993672759 0.522303052064265 0.514295179047284 0.508442917837597 0.508699194666236 0.503548742015535 0.515951297844285 0.501076243461465 0.500552210184542 0.507665796102312 0.509142964361676 0.499232480432202 0.494753116745733 0.509239310450385 0.416007309349265 0.501693733167221 0.458932448224625
"K04088" 0.568084262240351 0.59097595720223 0.572439210543509 0.582897188947531 0.595396169402029 0.58497183540124 0.586294905820352 0.578424822314186 0.571978490988865 0.588906568548316 0.586423294691205 0.570142640683825 0.575791072733646 0.576423034390702 0.571820580016263 0.570822430665869 0.582415480463137 0.492627430646427 0.580377470002739 0.540181945986825
"K04090" 0.806943455152781 0.815361039641453 0.829698265108054 0.753442241679099 0.816978235945005 0.797205928581896 0.823180448088893 0.855890949719685 0.847546373803003 0.877590872357881 0.869396683869005 0.87712432679651 0.856425807125914 0.827878480154592 0.812558187988961 0.881648096759573 0.840623119988797 0.679986777368789 0.831233787103762 0.701326212285731
"K04091" 0.86288680087599 0.921810896154575 0.995365045820029 0.861066341139681 0.966295180900091 0.991758124179869 1.08308657179848 1.05231742296533 1.0829911354734 1.10853059065741 1.14766674985158 1.16529417457981 1.05645189408912 1.01560093631272 1.01606253443179 1.14005351645223 1.00217389539992 0.69592715885858 0.995248647819059 0.723129475765934
"K04092" 0.06239408988922 0.0524550368380296 0.0524061279125125 0.0454528764291129 0.0518685884291219 0.0503375976169403 0.0474165756337275 0.0503101719006757 0.0526268107314112 0.0505215811835555 0.0516546652138458 0.0548893608404276 0.0541436429556586 0.0584832153324212 0.0565051828575647 0.0515085521702576 0.0553247364622811 0.0466843823812674 0.0490390315584304 0.0456686439796783
"K04093" 0.0138170572420602 0.0143728955142286 0.0145795530461782 0.013637883074262 0.0154599405219361 0.0153451963452302 0.0141484733135623 0.0131541713910693 0.0146998428107116 0.0159472041721068 0.0135012324674275 0.0155923462780643 0.0152833564411663 0.0144042406065682 0.016441393574089 0.0129446619430587 0.014687677150573 0.0156071865102428 0.0177153869693884 0.0160915750139286
"K04094" 0.259058249099705 0.258563818044236 0.269302523312864 0.247508082885713 0.273509837813714 0.257974355116535 0.27767644115461 0.277611830879166 0.287272887555329 0.284328620533751 0.287012602721492 0.280043199973097 0.267781880614816 0.268393264467603 0.271332828583793 0.271541601585797 0.270567012229028 0.222973302244487 0.270736632079268 0.237349077831644
"K04095" 0.114629816866448 0.106973567087615 0.0949970804465645 0.10951409225768 0.102191097093519 0.105451702332954 0.0959940174860654 0.0914474482094422 0.099001664909071 0.0929845307397955 0.0988610303159519 0.0959689265392819 0.100340146404503 0.107033973592267 0.106022298510997 0.0942492548853651 0.102025932690138 0.0934545183165604 0.100680023713125 0.097847975859156
"K04096" 0.687751146570614 0.680999362325001 0.707666883995808 0.687407548397655 0.690920697752318 0.671028144100686 0.676489618255763 0.689024217869762 0.680687301585499 0.68887259363249 0.694186077992267 0.69234334100017 0.697386094202333 0.682455622943842 0.680467265471481 0.712785458783773 0.708999404728027 0.580679230691693 0.711303191690015 0.613340917870074
"K04097" 0.0799590451070103 0.07101930965919 0.0709610054504553 0.0660012112759945 0.0754417202793021 0.0656574108926826 0.0657248910455534 0.0666839555374402 0.0662980805139517 0.0669135701331399 0.0644130898561069 0.0652676039354755 0.0711131438027259 0.0704719888239692 0.0679412442815764 0.0708162887186789 0.0715766996479363 0.0533733484800915 0.0719645741645213 0.0568605836131853
"K04098" 0.0430984346784447 0.0380688872108929 0.0402000068735655 0.038892495556637 0.0419468591040715 0.0352516265849104 0.0348533686999572 0.0410712030362177 0.0366809703529425 0.0387040029695906 0.0390093241529809 0.0393931954978411 0.0379777934846923 0.0421753602867942 0.0394649278431614 0.0391407882851857 0.0431580573672602 0.0357496059157382 0.0380872779402561 0.0385989511446534
"K04099" 0.0105998402084771 0.0114198545907865 0.0103320806899633 0.0117949407427024 0.0113915373364798 0.0142812555924043 0.0122863914424076 0.0151413921265321 0.0147833642479451 0.0156937418206025 0.0176082791298564 0.0139460857461566 0.013017908263283 0.0108532389018035 0.0122534395796994 0.0144340610913401 0.0121878261224301 0 0.0111325897383637 0
"K04100" 0.0619548040018291 0.0555754750081349 0.0514895352938265 0.0526410374479242 0.0599245064096441 0.0620345221079957 0.0652545811178288 0.0710130043858947 0.0700607699052256 0.0747838207813934 0.07417772954362 0.0696942266851571 0.0713443183626819 0.0638764756950068 0.0648266457376882 0.0707915883194024 0.063096092554282 0.0447364824818305 0.062219338962828 0.0479300735480734
"K04101" 0.106360944043025 0.10627047537617 0.113192340127778 0.103010566901294 0.113547076195194 0.116293542726385 0.127455918129624 0.136109363784906 0.144172994889492 0.141753391753583 0.14045857779677 0.136404382795078 0.132000782685578 0.117748117590678 0.116531517094025 0.142994045351456 0.119816404241204 0.0882794269267597 0.112872584574379 0.0809289065407481
"K04102" 0.143700052642379 0.146993165292864 0.151399452066364 0.143648677309991 0.150571787552679 0.155203585823346 0.166487781355962 0.175780850585457 0.176555520361079 0.189548288195784 0.177382832005596 0.171564701452709 0.157709979509263 0.149521878558924 0.152559820964855 0.178297645286697 0.158210714989742 0.125905481282792 0.144178684018559 0.127355763483174
"K04103" 0.0665428769501533 0.0742351395941038 0.069203259224321 0.0735226155730948 0.0684007550314739 0.0780969875564033 0.0753527647898539 0.0729706467061634 0.0745616412477149 0.0707452709498548 0.0725776286615235 0.0737325441832947 0.0722688329944777 0.0705286397323335 0.0724872770169119 0.0753183905363832 0.0743837107592715 0.0585454082961343 0.0704329946848382 0.0634450111860138
"K04105" 0.0324075855826544 0.0395201810489449 0.0389099786188619 0.0382452115810197 0.0413895121475775 0.0438066898889091 0.0411417698963744 0.0437931385615614 0.0431356889496897 0.0442543282245649 0.0412991944869088 0.0467963622153072 0.0433819552133318 0.0442602502501094 0.0428328361580627 0.0440761837222187 0.0433896051798786 0.0345703546932094 0.0449244627350865 0.0396875746758376
"K04108" 0.225323711337021 0.249540379943757 0.264614470419649 0.243374604799578 0.26839922143199 0.27356246284443 0.268886728312606 0.26453582864063 0.282715935318123 0.29403092827467 0.280622535918956 0.27726652247604 0.246428891556614 0.244157172247131 0.250393921895395 0.265001472582066 0.265377363906844 0.207141456625631 0.27452649516331 0.229357321615871
"K04109" 0.0538247125337233 0.0546014011293464 0.0701987636320575 0.0559450942768776 0.0693919341463322 0.0673180186980024 0.0680962987486708 0.0644683178083032 0.0706959610776694 0.076638273151642 0.0730546771714149 0.0756816484483093 0.0652175273047543 0.0637148343974738 0.0654787602159039 0.0679634949644428 0.0717767707140596 0.046933365513547 0.0737633086933133 0.0545468370588415
"K04110" 0.128046068633597 0.131559976058679 0.152866141748418 0.131492347608634 0.153036256246907 0.144093213792056 0.168548560229085 0.167801915029218 0.177106636450129 0.184933388558525 0.179186497279731 0.174544159960335 0.150079212393913 0.139324322645902 0.140773698760045 0.166888113664309 0.154982476102398 0.106940726416766 0.158223254315778 0.118463137214462
"K04112" 0.0702705188732307 0.0799649629880053 0.0815672676505682 0.0819129952637847 0.0837931504163265 0.0937303612343277 0.0763480694556885 0.0746527805721958 0.0763628504948929 0.0770042287663271 0.072005322382278 0.0783255138967304 0.0698834455892918 0.0765698926575723 0.0798877010181695 0.0735884950068295 0.082185656245341 0.0595555144474975 0.0762699351585437 0.0671033011139501
"K04113" 0.0709078091790911 0.0809828724993573 0.0828534709941986 0.0781285530292162 0.0799526898273103 0.0900530096606679 0.0747308473463368 0.0711150200675327 0.0710999490005051 0.0720391058591039 0.0690219789213111 0.0735257412102422 0.0665819652735187 0.0770623334894526 0.0829976513393799 0.071740247291732 0.0810347827026538 0.0707463159792304 0.0822220654876866 0.0786973838737086
"K04114" 0.155477676855892 0.155511714694621 0.147621030788067 0.166189248895601 0.147771932249745 0.167023217145226 0.149575740878891 0.146581655771719 0.140530030874525 0.14624455385414 0.135542388004184 0.142673598348291 0.142118684412633 0.145439537013991 0.155991694773938 0.137269181130315 0.146156328811204 0.134383170801023 0.143233522316873 0.140029203362396
"K04115" 0.0675621180542906 0.0660786301621828 0.0681279371604134 0.0678680490384837 0.0692655345053912 0.0790845663989961 0.0684243928211214 0.0611505745511195 0.0664275534140843 0.0650986737949469 0.0636438327504581 0.0664545204037559 0.0601053646913611 0.0691674546237482 0.0727361905047562 0.0624137415254602 0.0699539869600274 0.0570922836506134 0.0709786926870952 0.0632178010020412
"K04116" 0.0896876105362415 0.100929746169659 0.098640524459728 0.0885084548024398 0.101636747954806 0.0978005614852943 0.107409359324843 0.122619720628685 0.120074057583334 0.125832331043017 0.12577212578032 0.131677045937527 0.123881146821295 0.115577318833459 0.106743629471235 0.133149784824801 0.113630343296176 0.0727898688219141 0.111143853357682 0.0808358258530597
"K04117" 0.0368948730070657 0.0347058347334705 0.0289776919351607 0.0302942269386431 0.0323211538261788 0.0354869006502884 0.0345058749544078 0.0313292939275304 0.0315440909840147 0.0304300086738802 0.0343620815535679 0.0363850925386753 0.0352413089739513 0.0312744343822594 0.0351650283431649 0.036372108112743 0.0370919728322341 0.0228983876586354 0.034145104591674 0.0263597107724847
"K04118" 0.20919516487588 0.20310997767075 0.208929399585379 0.197328290430691 0.211872419831498 0.195659417585457 0.203438231751012 0.209985834357933 0.211393492783074 0.214711097620638 0.200042915234838 0.210040736854498 0.213098392397611 0.210247574539479 0.205029070338373 0.212046484181135 0.210925938044182 0.165159233273701 0.214183114022405 0.183039455486838
"K04124" 0.0177149215670023 0.0185515262538378 0.0191875959821236 0.0191802069397891 0.0209385575009388 0.0181112216413986 0.0163848647355334 0.0200498109020567 0.0204792531022712 0.0219943027147523 0.0217772886237383 0.0231623193405491 0.0229997161795841 0.0188966129653151 0.0198920075888624 0.0219477588652771 0.0216022007812791 0.0167046724687473 0.0222859450773267 0.0169035461555271
"K04125" 0.0515321483604096 0.0547271271782151 0.0511694426599291 0.048720178455206 0.0536554160605559 0.0545367437359226 0.0624756854641726 0.0613109268108683 0.0610998456526003 0.0643026722029027 0.0662377138425139 0.0692603797161512 0.0617497434846928 0.055806842648337 0.0560811923580059 0.0657266104672801 0.0598412186306947 0.0450026076408283 0.0601516046805251 0.0471060465702755
"K04127" 0.152686962472204 0.152933471955916 0.161761592153641 0.14890155074048 0.168703495427691 0.156074311930806 0.168891190332373 0.181264348692609 0.185047496578298 0.189862524045063 0.184782166586811 0.190358726536838 0.181044265237931 0.163351850529582 0.169160027968951 0.183440131160594 0.166359462159928 0.117510358861103 0.183167531557167 0.138319389200866
"K04343" 0.0622927160979775 0.0609831504255614 0.0623196816185619 0.0544648802357185 0.0610587440265688 0.0580829419252556 0.068314901556922 0.0626749448827593 0.0640045901756784 0.0627950890890096 0.0670702539342083 0.0713928823300075 0.063718829217492 0.0646747283548647 0.0649579822973024 0.0672463390656536 0.0644958600231494 0.0486726127456274 0.0655750333717094 0.0519749019648415
"K04477" 0.1310687775626 0.138748943708627 0.130552969030494 0.128234461798555 0.127341246313189 0.131008804538733 0.138693931281896 0.134187023428303 0.134453357655694 0.134648967720188 0.137578107167122 0.137174217951811 0.139550598305337 0.137924837852451 0.137640950501205 0.13973699049239 0.135103839145384 0.106799460889363 0.143044490473208 0.118394186709983
"K04480" 0.0142304683276614 0.0181506650829103 0.0141668078674522 0.0177505064088275 0.0147169096165349 0.0156910043866407 0.0152915170212231 0.0139615244843157 0.0123182571615974 0.0126850993561995 0.0137327992791987 0.0136490244010227 0.0137003984528821 0.0144840238579846 0.0166909485554474 0.0143319805352669 0.016624235038694 0.014155377270347 0.0163448217856001 0.0171734963401222
"K04485" 0.76567751698584 0.762476641137543 0.757417614636541 0.764765440165292 0.748249663477279 0.736357071646856 0.745078569934314 0.744636247944548 0.748812753379822 0.739099722928385 0.735627478966933 0.730142329254002 0.752120138035461 0.742073344369242 0.749956353457855 0.761847133131915 0.756251874114218 0.641674974826099 0.745381510335408 0.688377704839633
"K04486" 0.12437529317812 0.133857008484733 0.123679275108616 0.125319426948899 0.116207244442521 0.123884469452288 0.118956857423323 0.110347619451963 0.109414266791309 0.112777184754504 0.114251414837724 0.119346355190113 0.116617229189733 0.123471460486379 0.12897192917126 0.119265012175063 0.121244487765901 0.104365845341495 0.120410260633344 0.106991358814964
"K04487" 1.18757656775916 1.21559461262317 1.22176697527321 1.21227863477219 1.21357291192549 1.20500100444877 1.20850141127541 1.23521740053267 1.22374888903679 1.21790280663599 1.21398775420364 1.22821467273514 1.22558616278696 1.20888726369933 1.21444429696936 1.23807245510926 1.23540994324598 1.04625274792701 1.25171208512067 1.10473487392724
"K04488" 0.439548637200856 0.448260073531798 0.440669346707548 0.442577573294183 0.451209729231345 0.441909923594483 0.453127583870526 0.432063244094361 0.448139979486163 0.453189937457066 0.438474199030417 0.434042024286506 0.435658861576102 0.447600055128964 0.435351388394343 0.44578284634998 0.438039113324331 0.349539571745706 0.432913704146497 0.370899229249643
"K04496" 0.0138187560123559 0.0103961509259986 0.0106362935036345 0.0132300800129707 0.0115614387903776 0.0112425251501017 0.0108762985910262 0.0115624366660223 0.0117632015359088 0.011532780878101 0.0120131986006721 0.0149062330942761 0.0149700567489178 0.0131807211507311 0.014270514927325 0.0127495352127514 0.0134636503627914 0.0103830696163163 0.0132031885459251 0
"K04508" 0 0 0.010628409607295 0.010708720867155 0 0 0.0117973389481522 0.0133514919266188 0.0116978948026096 0.0116422818107805 0.010811104365448 0.0131953132538952 0.0105583042191249 0.0124689488076378 0.0116016345572069 0.0139134154526919 0.0120619638407 0.0115145453921694 0.0128252476932575 0
"K04516" 0.108044255656588 0.0775991057709437 0.074636951423902 0.095326970380979 0.0786121939073675 0.0779509506456101 0.0796811620878427 0.0853384958183681 0.077208516614612 0.0747968775737407 0.0779929099079697 0.0843354966290122 0.090914472180782 0.0864072290680023 0.0899806719479463 0.0844574153745184 0.0909184820242191 0.0738783225883054 0.0851445999678885 0.0714562494508326
"K04517" 0.295660016262431 0.292530056106808 0.2997469597598 0.295244144790601 0.294130607392329 0.290855273666186 0.313208982594126 0.320684914757138 0.302903697122626 0.308987669129768 0.312158517961992 0.301831136022848 0.311709595742433 0.300164314981666 0.303668886825173 0.315583989490787 0.299617963653441 0.238390453198924 0.296849486580666 0.25488508570342
"K04518" 0.277675793400231 0.238384733635346 0.241667748704422 0.236534329503132 0.226742792633425 0.243176964189228 0.251816365180269 0.248880583182673 0.237163474092301 0.235014168225303 0.239609271870652 0.252028980036643 0.249390999515814 0.249559829259712 0.249025297695495 0.247957663499411 0.251155919849465 0.213780829070315 0.239696848888013 0.214796260828685
"K04561" 0.256756292377736 0.25864634712495 0.236104652369171 0.253833234959383 0.239457722779324 0.232451978973136 0.227343924528198 0.229112151667302 0.2080053516763 0.213426903622033 0.207583044266067 0.222506763412931 0.225427486439551 0.248432698166528 0.237759480398789 0.226912778605457 0.244007682113433 0.216774556423996 0.243130321926766 0.235330808524235
"K04562" 0.320331805027782 0.334702763743865 0.336154309518943 0.335585729474428 0.35280513552791 0.335461658923796 0.31912474692309 0.333578409017684 0.323497779699808 0.3435670194402 0.318395747096121 0.311532210149687 0.322031376747403 0.312660130020728 0.30582195833699 0.326853169561191 0.319039097885942 0.289286181807235 0.31961472532738 0.291832309145952
"K04564" 0.447096985942219 0.413252317781482 0.402918444065459 0.40447139354255 0.415901137200537 0.389450194542948 0.406046807856583 0.423631023989592 0.430235944919978 0.421595190828919 0.416874732570352 0.427028209766034 0.427038383339022 0.431107253255555 0.420268981559877 0.417661722352584 0.422025773117453 0.342183490169506 0.433760462278378 0.384206734635343
"K04565" 0.135249463082272 0.122966104285673 0.130596316520477 0.120489974924825 0.132975513131094 0.125567227760299 0.144497168235463 0.153913184721861 0.15738649098979 0.156680136803562 0.159979035190523 0.151207862829567 0.145702712235792 0.130632731705416 0.132778396926236 0.15050994402272 0.141028212077844 0.0992349978765385 0.141624709358778 0.101841942322963
"K04566" 0.15768489530687 0.157323938766061 0.146991660550507 0.148551225200853 0.155384613016659 0.159020163039664 0.163343235571333 0.162777338463512 0.159498253537241 0.158976400937041 0.160453827422905 0.161456640409183 0.159230286010382 0.158453822308702 0.15628705169626 0.158898232241027 0.15507787590216 0.134070213821351 0.146222802294619 0.141323570209339
"K04567" 0.808072694310405 0.819420309434604 0.806378627029475 0.815561530372861 0.819677821633573 0.820156561836728 0.846780368100042 0.835165495442714 0.837978681491156 0.858085342317019 0.85802241585365 0.844024211260217 0.845244544823924 0.841133042268206 0.834627429844636 0.842603165734466 0.824221645314369 0.680370060033358 0.838661065413597 0.731367876640432
"K04568" 0.277968050703813 0.285359689021555 0.278103092601648 0.286098128504187 0.284637250262327 0.260310433352547 0.258509401198355 0.256271239309688 0.253322465616499 0.258318680125184 0.257051100362374 0.252728259682726 0.263399952247648 0.272265634269206 0.260836574882449 0.266808884806204 0.271855551855417 0.240152274626823 0.270936763792111 0.259097499257765
"K04600" 0.0126840634433219 0.0167938686467248 0.0152154493121093 0.0170313220392933 0.0167074905186791 0.0172128519479061 0.0158259964868211 0.019155047135929 0.0160038970986378 0.0175350486057569 0.0183232048500757 0.0176313497170682 0.0183992387160455 0.0143833989620995 0.014703920749362 0.0168792718830768 0.0144818053861064 0.0104626165689938 0.0162522266715184 0.0115741707360838
"K04618" 0.0734327126398302 0.0670152181178158 0.077860773250101 0.0650815827722514 0.0781361168666601 0.071265601863543 0.0882135456000837 0.093110671500899 0.0907398164960679 0.0955429141151848 0.0933583276343666 0.0891380127611855 0.0891851443671189 0.0810968859740608 0.079529591131911 0.0920840476696748 0.0789289836257964 0.0549313240773183 0.0915555719189832 0.0630681564159587
"K04651" 0.277535335080359 0.276322964830605 0.258925104397233 0.259507660072151 0.268852903635303 0.269095387020854 0.235252243249662 0.224351750687448 0.218853766680632 0.223443065333448 0.208944872413017 0.218434357657402 0.225058703283317 0.260366820345356 0.250679321858899 0.211707552674255 0.246327775393 0.231928954145333 0.245125558472995 0.242415351943643
"K04652" 0.351211676866413 0.356897663258652 0.340623298447275 0.377888965418307 0.351022322564619 0.357464747875982 0.311661918764708 0.295226768228646 0.289580507040042 0.286922535340643 0.27760829619148 0.294738159282048 0.305835880808176 0.335195651631677 0.331140095163172 0.286379817080254 0.341712935040509 0.351901140362842 0.330756150002328 0.352058854693487
"K04653" 0.175795052543075 0.165867492107007 0.162861601029512 0.162969173720606 0.166454924083737 0.164209056357038 0.159923626006642 0.153063563785156 0.153693071251322 0.152633598571284 0.145015356684032 0.158891176309922 0.146748603846317 0.16588214875226 0.167989251941028 0.153568211955362 0.161214247464797 0.151418500207711 0.164010535083241 0.155063820903997
"K04654" 0.500143000475851 0.519533338562416 0.510367029528519 0.529796141937677 0.519717478152809 0.511077421951971 0.495421866810374 0.456218300501285 0.450421491863065 0.458811242966857 0.445973762698432 0.462586526697115 0.469984722684758 0.504185846974868 0.492523890208893 0.462634025827492 0.511040270945099 0.44698111995803 0.492840362263197 0.477764039670754
"K04655" 0.488336855011793 0.522259279371896 0.510860047696785 0.52053812762953 0.51500323540575 0.508772986448521 0.461475058305055 0.442777814160988 0.43887534147985 0.437047615784337 0.424375964320889 0.444165489739402 0.448544468682875 0.500471685051461 0.484340199197139 0.443886204786981 0.499070558226641 0.435502232496618 0.48942743511042 0.476357782495842
"K04656" 0.788680056713442 0.805875877401402 0.802251425257594 0.796792751572144 0.804620171544842 0.797211847413501 0.744802083673469 0.697815028196699 0.697975860128882 0.698699351705376 0.703488194406593 0.717183644791707 0.721584833784709 0.775195443370504 0.770952592527923 0.726254949762872 0.780312083872729 0.698933833798912 0.783899355634724 0.758822403988493
"K04659" 0.0583376209752587 0.0484641307325031 0.0511053754164469 0.0494366935149421 0.0605549619850696 0.0386577838745172 0.0468357057067651 0.0574089915108136 0.0492965609300881 0.0577179371315971 0.0558110755844104 0.0515308817439788 0.057392528170532 0.051186860238415 0.0489577397946046 0.055418275551591 0.0499412002530905 0.0395160854332389 0.0727336798529105 0.0492832525089024
"K04691" 0.236283069789254 0.248009062369736 0.251848370875105 0.247349787968724 0.250423343535227 0.237465998372596 0.22912956378683 0.241626196255605 0.235807454933858 0.234726185316458 0.224182339682905 0.226608533151875 0.239016811124201 0.23762878814536 0.224598675844645 0.244444749656347 0.239826139941331 0.191266497158257 0.240279183238277 0.20907143294152
"K04708" 0.0513785288478713 0.0559255014843353 0.0539876383772778 0.0541049171267707 0.0544245182469013 0.0519090613561992 0.0503081409881425 0.0547376567656237 0.0501416755804957 0.0499989137016558 0.0475182897329461 0.0534342879686727 0.0535292029652936 0.0532475097387148 0.0555243096362855 0.0512303327567973 0.0554290998779908 0.0497045935761514 0.0553486839047464 0.0527681715221197
