"","...1","EBI20_S_14.07.2019","EBI20_S_30.07.2019","EBI20_S_13.08.2019","EBI20_S_13.09.2019","EBI20_S_11.10.2019","EBI20_S_28.10.2019","EBI20_S_14.11.2019","EBI20_S_09.12.2019","EBI20_S_14.01.2020","EBI20_S_07.02.2020","EBI20_S_04.03.2020","EBI20_S_14.04.2020","EBI20_S_29.04.2020","EBI20_S_13.05.2020","EBI20_S_26.05.2020","EBI20_S_23.06.2020","EBI20_S_09.07.2020","EBI20_S_23.07.2020","EBI20_S_05.08.2020","EBI20_S_19.08.2020"
"32","EBI20_TS_13_S46_metabat2.12",0.00958800457367071,0.0170701616370698,0.0159144328515157,0.0153929808202495,0.0208710535798322,0.0152621319969313,0.0164520490754432,0.014513451871686,0.0161973260699278,0.015191017149457,0.0142618160499918,0.0139980702040887,0.0127897679393544,0.0129312146022021,0.010937876756483,0.0118878646347711,0.010886103397434,0.00541172782076236,0.014715325665774,0.00670569918557968
"33","EBI20_TS_13_S46_metabat2.17",0.00458743068131825,0.00520352462717164,0.0065816777141761,0.00505695772761104,0.00697627681752957,0.0065487856792858,0.00747620390970728,0.00794350892314239,0.00861736594429902,0.0109701397613841,0.00920678195059652,0.00876395286964842,0.00727434703049257,0.00572403603636885,0.00497377680928704,0.00830826262613901,0.00665574782650857,0.00355093005441841,0.00654179624811705,0.00378680001066638
"34","EBI20_TS_13_S46_metabat2.188",0.0041303498411833,0.00585300391280725,0.00527173277878199,0.00666171916064349,0.00551982710894329,0.00701485884313405,0.00778075763022799,0.00760358206524345,0.00751231579859611,0.00697197557018687,0.00786627525288183,0.00785198198643879,0.00759869940883052,0.00653509084203725,0.0056525398312151,0.00650760806599295,0.00551580676395157,0.00342941532251071,0.00542024901290144,0.00366066889237848
"35","EBI20_TS_13_S46_metabat2.196",0.0162772375684544,0.0125585591615162,0.0128185299912323,0.0130837214977218,0.0239872276501813,0.0152052900523312,0.0116377970490141,0.0108197592640982,0.0123329959439517,0.0118678823333388,0.0108581299167015,0.0135206048213629,0.0148869065975746,0.0207789723910752,0.0134919475705498,0.010800097308801,0.0168614663714188,0.00639850725895555,0.0160696005113925,0.0091997404104629
"36","EBI20_TS_13_S46_metabat2.202",0.00612747907960481,0.0091776413510213,0.0111895853587576,0.00762027297519895,0.0116451881535372,0.0101781787013285,0.0107565616349345,0.0103126831393827,0.0114811140659794,0.0128326912219806,0.0113304065762919,0.0125912035790897,0.0105606071294156,0.0108087537796368,0.00927503570455436,0.0112484409200609,0.010951053089855,0.00557976561168802,0.0111419496628667,0.00654684212290002
"37","EBI20_TS_13_S46_metabat2.207",0.00345668585921199,0.00459835315957396,0.00551356066383423,0.00433405311253959,0.00642372505959513,0.00623027063077828,0.00769624563771814,0.00716963007854472,0.0108078098328457,0.0110143299426923,0.00624224688122285,0.0101494953891643,0.00357313435877669,0.00540793712315491,0.0060593113866614,0.00448855646497409,0.00658372130014552,0.00362887517424656,0.00644044474792994,0.00393711426216595
"38","EBI20_TS_13_S46_metabat2.246",0.00510825795576305,0.005613641331055,0.00522229304438576,0.00657968885700685,0.00795747271702582,0.00774321002829533,0.00817897665378567,0.00967478551047872,0.0102245875564719,0.0115930355849689,0.0102778560313051,0.00929572232569435,0.0108205146992952,0.00783304191195359,0.00548502589882388,0.00925605718767804,0.00715670200315849,0.0033269325813302,0.00806332788049529,0.00375766820734917
"39","EBI20_TS_13_S46_metabat2.263",0.00595565690352216,0.00599666209421258,0.00986676535043682,0.00726722666402604,0.00725694225097149,0.0115798753193785,0.0178296654163368,0.0155335658431459,0.0192813559840776,0.0154481234213648,0.0172407200235144,0.0115383018789668,0.00960244185323851,0.00654492522410526,0.00832444688629707,0.010370322812173,0.00650224652555047,0.00306485938770311,0.00607672761802637,0.0030633955142691
"40","EBI20_TS_13_S46_metabat2.270",0.00428228700031811,0.00394329756996933,0.00401942376846175,0.00379780420982617,0.00435567770522342,0.00444175957766982,0.00383280031341562,0.00449620057660518,0.00578056870927291,0.00599627679849733,0.00528020808174371,0.00699703836857891,0.00739963619953183,0.00550045358394154,0.00502492023145454,0.00583428291619852,0.00591687162123066,0.00319264022947294,0.00483621070328073,0.00320061908627913
"41","EBI20_TS_13_S46_metabat2.272",0.00477937869094944,0.0052962232673808,0.00755155794103604,0.004984840787155,0.00876165983233013,0.0078525584208489,0.00919358587446167,0.00910446886751776,0.00973477515798764,0.00946042586764256,0.00956807946022647,0.00898742617824218,0.00885080920692475,0.00698013877892411,0.00708368302512513,0.00787809294090476,0.00713714648608071,0.00363570918900057,0.00889562517281706,0.00390750873828176
"42","EBI20_TS_13_S46_metabat2.282",0.00464456512260584,0.00515399938374028,0.0053617739799636,0.00541514738958077,0.00498197908246579,0.00608216426118127,0.00723777775855409,0.00601941210404661,0.00660029327525556,0.00540318510600572,0.00648589047824804,0.00698911434084623,0.00644812980388163,0.00696267546906734,0.00561196329413609,0.0055121118172461,0.00548391814681589,0.00343757451982506,0.0051215248877432,0.00358436870203341
"43","EBI20_TS_13_S46_metabat2.292",0.00435309894996436,0.00458875102873623,0.00634016698367864,0.00521675556449639,0.00596082899478131,0.00676793538672896,0.0168995417534843,0.020454468441274,0.0188491271701237,0.0130101802473331,0.0142299791371681,0.00855609815211748,0.0103460294504123,0.00669749607084574,0.00649103442403745,0.00777253578423384,0.00630153391057471,0.00374875817341034,0.00763730551478126,0.00403241431833002
"44","EBI20_TS_13_S46_metabat2.297",0.00899784335756216,0.0139204695969616,0.00928245544803055,0.0107224695246165,0.0122568304604874,0.0103350490989846,0.012387657479255,0.0116961370420739,0.0112133728679739,0.0113596170295154,0.0119350678357363,0.0138366856022846,0.0122402424201342,0.0144315955388149,0.00816086549137375,0.0114999188571751,0.0111628761564273,0.00523854510926219,0.0100663985934867,0.0060785705996567
"45","EBI20_TS_13_S46_metabat2.303",0.00359791089624886,0.00363191870279978,0.00402008024428751,0.00354739655189026,0.0056779151907044,0.00388139587035989,0.00717504914913585,0.00823659173827419,0.00951145375968047,0.0097180011256365,0.0106893127645753,0.00922137728895517,0.0108976940008348,0.00544412768938624,0.00496576114723758,0.00767469050522098,0.00579317775405081,0.00277633270077563,0.00992834114794735,0.00293496066570801
"46","EBI20_TS_13_S46_metabat2.324",0.00338755150484764,0.00418251720856012,0.00605435351316867,0.00395053595118695,0.0068460844182568,0.00572644794080213,0.00807897693904297,0.0100135487902997,0.0106914494875221,0.0110275193598853,0.00904450641529421,0.00768829451992193,0.00659619507158762,0.00513696187152953,0.00474969880518551,0.00697794235573742,0.00561101996733058,0.00353045415629912,0.00645538750274553,0.00378751662617376
"47","EBI20_TS_13_S46_metabat2.328",0.0123953308116767,0.00817624603829698,0.00794453782193114,0.00619900200910984,0.00998501909417716,0.00485141998198864,0.00810844350363017,0.0106489830538226,0.0104938790282956,0.0098453386862334,0.00873255539757724,0.00958552442862818,0.011552520206448,0.0104066253907609,0.00868311084605665,0.00761350039439926,0.00854069205325703,0.00467411658718001,0.0165940580862772,0.00541771004174722
"48","EBI20_TS_13_S46_metabat2.348",0.0150903334405046,0.0321873571603583,0.0200055674625393,0.0214574713173702,0.0283851273825082,0.0174917855767328,0.0203210883398408,0.017978872068276,0.0178189990851637,0.017046066792227,0.0138710833732987,0.0204523241104572,0.019271716208515,0.0225843143616163,0.0136677406316207,0.0151895193819288,0.0170746473820752,0.0114857502430149,0.0211806720945932,0.0155486767145201
"49","EBI20_TS_13_S46_metabat2.46",0.00314262618563701,0.00280908677083828,0.00256914438418677,0.00241369927305695,0.00236575485025164,0.00231706425977913,0.00419803575753095,0.00709488932592695,0.00708338140560191,0.00691383533895968,0.00887420869369443,0.00878548392199919,0.00878524484481391,0.00361016961439647,0.00364809081716834,0.00643532203757876,0.00413103143810746,0.00221493419647839,0.00403701569255163,0.00218992619885763
"50","EBI20_TS_13_S46_metabat2.73",0.00525257800148514,0.00352937827385665,0.00235248455080981,0.005768722048999,0.00283024723269564,0.00360722490484991,0.0076700843101015,0.0107163751364605,0.00784408187975008,0.00515660979255744,0.00851839365902277,0.00915885288573763,0.0172941085237312,0.00722920428353944,0.00450986194478363,0.00889324531044401,0.00742182842766262,0.00281867411114056,0.0106175851226634,0.00318282464317675
"51","EBI20_TS_13_S46_metabat2.84",0.00275041499716309,0.00241969512221458,0.00219885071637329,0.00217575710446897,0.00197899193920567,0.00208232364849477,0.00315398460458907,0.00539133446432701,0.00575444819916946,0.00580614703048166,0.00758645003224595,0.00884080628828332,0.00987182876907327,0.00344622529356596,0.00324702551590372,0.00653983469936362,0.00400799503283606,0.00202367649643422,0.00350759295607786,0.00199475558825664
"52","EBI20_TS_13_S46_metabat2.91",0.00336944059722789,0.00159169777183968,0.00132582208269223,0.00224974177500246,0.0016947524322559,0.00180995246541032,0.00529456126475819,0.00778654717843196,0.00735778272248395,0.00455326899048678,0.00589850202727115,0.00837794835208022,0.0100673033715602,0.00468843079165331,0.00305463016473096,0.00631997921303941,0.00544562886211062,0.00196956918844449,0.00498577373883667,0.00189940260312264
"53","EBI20_TS_13_S46_metabat2.99",0.0048177313114418,0.0044325007713435,0.00594366297382686,0.00444666291164021,0.00502413666988872,0.00729255689826413,0.0113093866248918,0.0122745506772306,0.0159224721443678,0.0150898288290827,0.0168873483050178,0.0114553812356697,0.0094015642871164,0.00528786455019283,0.00687977396326382,0.0111480820135187,0.00555220689779615,0.0025144564036111,0.00449103517462253,0.00229981000920698
"54","EBI20_TS_16_S49_maxbin.006",0.0327770259077631,0.0167414513677744,0.0188243164186782,0.0208764404893135,0.037239062923286,0.0222865910324371,0.013338176704168,0.0108585948009547,0.0128166678325771,0.0130867441854487,0.0118061558716691,0.0263636816817836,0.0287834875848448,0.045972476586969,0.026350898437989,0.0200785641128851,0.0421586553443104,0.0151834305926257,0.0298462806093419,0.0199579085879297
"55","EBI20_TS_16_S49_maxbin.014",0.0234750333699228,0.019560703222199,0.0211775880584261,0.021035585070477,0.0378957798297315,0.0209980116720934,0.014488134522665,0.0134947165629444,0.0140227220595695,0.01353242270821,0.0116966813899733,0.0148141013772369,0.0170650839807752,0.0278173177338496,0.0184153054300838,0.012030701566625,0.0210080633526988,0.0123121260303633,0.0289452017834849,0.0208954345291596
"56","EBI20_TS_16_S49_maxbin.057",0.0188364995943461,0.0103661498703703,0.00911866823449779,0.00573283969485275,0.0135958771323332,0.00483091328193629,0.0153803448374735,0.0237417584550596,0.0257224496808361,0.0239937070140593,0.0226524689461912,0.0198252525837489,0.0232901040449452,0.0148161848681885,0.0118756192045869,0.0169525023031897,0.0147415367168852,0.00458841540087075,0.0210770642775698,0.00559429290330697
"57","EBI20_TS_16_S49_maxbin.321",0.00283922428644463,0.00263531685213467,0.00262130967737934,0.00299002859753975,0.00330659300726291,0.00364107060798606,0.00483906578583259,0.00624428624400737,0.00551755495545059,0.00455989684816944,0.00550981081941284,0.00536967539605908,0.00662420186548379,0.00378799743750258,0.00459752237710612,0.00463787553494087,0.00399457707386807,0.00226854552814848,0.00285342486274932,0.00225536576688331
"58","EBI20_TS_16_S49_metabat2.104",0.00378367013788237,0.00438159567020244,0.00529043542455844,0.0037116908849263,0.00560694668592483,0.00443046714799871,0.0113732954829747,0.0137043912778448,0.0202678689861854,0.0202043954560216,0.0150427084546213,0.0158756376584138,0.020072288360859,0.00919065655328129,0.00984836268960045,0.0139059152021508,0.00851128551848982,0.00361816406004281,0.0154746452292379,0.00372096693272174
"59","EBI20_TS_16_S49_metabat2.109",0.021826111193009,0.0147192003994972,0.0158237198283202,0.0162017176318978,0.0203365666250077,0.0135531476739949,0.00682030587233014,0.00583949562507589,0.00639435490125912,0.00671301262286143,0.00558294914400054,0.00970666161758438,0.0113288199413366,0.0116404332697458,0.00845223452710574,0.00862362812130449,0.0127214963817225,0.00522513720719455,0.0111266937816153,0.00728572174259614
"60","EBI20_TS_16_S49_metabat2.118",0.0166148352687741,0.00817053682760124,0.00359209267691165,0.0132726642971142,0.00550127964624612,0.00693905235500688,0.00383809355895395,0.00285164618257316,0.00188414969718603,0.00145852275607053,0.00147295052034757,0.00239675961619488,0.00343014929017628,0.00813290727393547,0.00632140181123745,0.00246079542005809,0.00613260205032574,0.00915194981216785,0.00590316825849699,0.00967092390710656
"61","EBI20_TS_16_S49_metabat2.154",0.0111317770398303,0.0123419388367528,0.0181936043798307,0.0114154222956431,0.0201965411132983,0.0162461825351894,0.0140000883322853,0.0118873853994888,0.0126377840532076,0.0157730625213415,0.0127244165061366,0.0126993956874676,0.0112579924165584,0.0134905540063658,0.0116991955751821,0.0129913053213609,0.0148974468410613,0.00714236261829636,0.0134617950357071,0.008435428986464
"62","EBI20_TS_16_S49_metabat2.171",0.00572935395390746,0.0108866554951643,0.00909479373386087,0.00906661435963216,0.0113227195509152,0.00871369165656952,0.00763841675748528,0.00669129774586926,0.00683244018639755,0.0068566255682892,0.00622413392865326,0.00582271997613099,0.00564716498652399,0.00679794077107332,0.00670439373956271,0.00570234359515445,0.00630916346142696,0.00476452034401647,0.0076127455632234,0.00570380885102919
"63","EBI20_TS_16_S49_metabat2.222",0.00539527261323833,0.0051193672970615,0.00759671930974764,0.00434889115193218,0.00897743004137687,0.00642244331908307,0.0113087912436617,0.017644279243178,0.0209158470909032,0.025415739452026,0.020634650062493,0.0183316552055912,0.0173885719613255,0.0102071497602374,0.00846427127865764,0.0158220883317693,0.0109250264517267,0.00397070877703954,0.0114296770284665,0.00433443204963734
"64","EBI20_TS_16_S49_metabat2.254",0.00490364224331153,0.00328266628466447,0.00234768070133,0.00519408053246688,0.00236054512538781,0.00394587623721359,0.00473345801246921,0.00444856347136569,0.00379036780946132,0.00243746634973802,0.0034226960428619,0.00438624922641331,0.00694857296034477,0.00578762853408132,0.00572629467481723,0.00425081085694179,0.00415746988618414,0.00265135600613328,0.00464945306448284,0.0030867712606758
"65","EBI20_TS_16_S49_metabat2.263",0.0116841284879134,0.00714981924905967,0.0157547176826938,0.0184372310267141,0.0273484572123048,0.0187241309727549,0.00835386192970508,0.00530687679081943,0.00544262790532069,0.00539785479826753,0.00538246015576923,0.009727828815166,0.00971185291726877,0.0229315795614801,0.0106646346141508,0.00800675770635788,0.0208145394867078,0.00825267244256342,0.012017841381045,0.010194874695165
"66","EBI20_TS_16_S49_metabat2.319",0.00355030885682467,0.00505187196929347,0.00602388147784767,0.00556615706858597,0.00624423056257856,0.00773755290197492,0.00477165793654428,0.00418974837860791,0.00441176032193021,0.0043110059975688,0.00445116749758499,0.00427113994578871,0.00477861862423773,0.00792598806763172,0.0101580938654833,0.00474648281617334,0.00604939150147453,0.00673698188280054,0.0119033704853645,0.00811462059077703
"67","EBI20_TS_16_S49_metabat2.325",0.00927075696931102,0.00712316217425302,0.00323441338628568,0.0055662279994244,0.00551653717614551,0.0023393742645609,0.00283668227596733,0.00314039316973765,0.00254238010122846,0.00219446542223671,0.00261677565807203,0.00410367882637147,0.00699469391079612,0.0107370305965283,0.00697120418219952,0.00354375194222895,0.00734738902544779,0.00580460242931717,0.0117131217878907,0.0057404045191608
"68","EBI20_TS_16_S49_metabat2.338",0.00480640699668839,0.00416251581065872,0.00169870537238864,0.00484816432757517,0.00196700178821589,0.00300290058623453,0.0016359477207158,0.0012729789415146,0.00094993035331792,0.00076800469092685,0.00116560966160074,0.00118544823803999,0.00215646163285851,0.00387501802688848,0.00529215689157627,0.00148130005873802,0.00304094899470163,0.00324273933378298,0.00260373422985385,0.00357212413173065
"69","EBI20_TS_16_S49_metabat2.343",0.00810702214696839,0.0086965390731551,0.00809864727452436,0.00966134418161746,0.0111190394381647,0.011920931964148,0.00864062120121871,0.00802617334088821,0.00878495624619223,0.00779210812990754,0.00677673005132209,0.00861788698253059,0.00943072959559057,0.0110439078283463,0.00907328473362269,0.00705980600801818,0.00922452257978459,0.00463915385840962,0.00831401660390483,0.00596845244346424
"70","EBI20_TS_16_S49_metabat2.65",0.00549126036115435,0.00637008163893559,0.00705862587385199,0.00667891487190486,0.0106088819718262,0.00880089509490688,0.00837404781664024,0.00886534479016205,0.00979815712298251,0.00944041557690556,0.00909454785609339,0.0088797022916203,0.00888322011327861,0.0084005150180922,0.00800328982193572,0.00788184628269179,0.00778343278905102,0.00431856052821457,0.00899964457045371,0.00506941001220081
"71","EBI20_TS_16_S49_metabat2.79",0.00468909339268183,0.00477431071691673,0.0079944928851141,0.00476798825985646,0.00685909581057942,0.00747030690075301,0.00839707242841151,0.00859452870356861,0.00996182505392354,0.0114710959366504,0.00834957741060128,0.00949960108993264,0.00850282244365013,0.00666683556390823,0.00885080382871551,0.0089195296276382,0.00830855625055732,0.00437470910291845,0.00632650586610723,0.0041933276903498
"72","EBI20_TS_16_S49_metabat2.81",0.00798319150226982,0.0096165148735129,0.0127766527067815,0.0114760709305384,0.0151273604687129,0.017231059283423,0.0146593222468376,0.0136705338401932,0.0166738054008068,0.0176539263209606,0.0199210438922856,0.0160975343821483,0.0128766126061697,0.0117476733164867,0.0114945569321351,0.0143464089522309,0.0106135170092176,0.00420373867524963,0.00979320812266839,0.00415242906040142
"73","EBI20_TS_16_S49_metabat2.95",0.0273746340561595,0.0120351308052719,0.0111445117096152,0.0177301685549042,0.00800297861576898,0.0103779829204228,0.00489694723504389,0.00571044053249531,0.00745004967436549,0.00752843017413799,0.00457504703161627,0.00808686882582134,0.0112837207602542,0.0118489204266755,0.00881248390886831,0.00870723093594328,0.00956095603227116,0.00820864020383606,0.0106912384820232,0.0105558009870634
"74","ED05_S_Wi19_S51_maxbin.002",0.00276488035998816,0.00317080930707216,0.00350300729695398,0.00292809109740946,0.00268837274876711,0.00324775177938015,0.00308919619239821,0.00278946517988315,0.00279192218940236,0.00270433883232028,0.00287826368688782,0.0025513185455763,0.00263174061510545,0.00269857776767163,0.00309776692601733,0.00296965285663781,0.00290606471434176,0.00442452951069083,0.00294364140622991,0.00412526002924232
"75","ED05_S_Wi19_S51_maxbin.007",0.00261903920292314,0.00117629630720981,0.00092072596945484,0.00235648732378489,0.00051157743616976,0.00130626871500792,0,0,0,0,0,0.00064456150362603,0,0.0008900847459497,0.00137527140935545,0.00086686751100502,0.00118162209006168,0.0203065554224114,0.00094350887299707,0.0130142052999307
"76","ED05_S_Wi19_S51_maxbin.016",0.00141665347234021,0.00098362218581607,0.00078943349462286,0.00119029057279258,0.00058179777073788,0,0,0,0,0.00049663875990108,0,0.00053004032382377,0,0.00068480434635613,0.00094067792372136,0.00073034383588292,0.00080993571085385,0.00216493636845181,0.00071743345307272,0.00178912968312499
"77","ED05_S_Wi19_S51_maxbin.024",0.00113923587176898,0.00108435204193191,0.00081556464275202,0.0011850700284833,0.00060310194382699,0.00110042837735285,0.00071440430644655,0,0,0.00049748936871819,0,0.00049622854752741,0,0.00066644662088474,0.00098928119185415,0.00069016329558214,0.00077569606729392,0.00145522162845087,0.00069083519895943,0.00133309292386696
"78","ED05_S_Wi19_S51_maxbin.033",0.00261785698394306,0.00376647170895426,0.00390293540135089,0.00335684656350007,0.00328221375347913,0.0035830218914475,0.00337332971853697,0.00312800495726735,0.00310273370047653,0.00301800939850533,0.00307643991414442,0.00254225899073011,0.00253347313969971,0.00284216038269789,0.00324610350433531,0.00306658473698496,0.00298228618436107,0.00338430175402352,0.00319292515540871,0.00364511531853988
"79","ED05_S_Wi19_S51_maxbin.038",0.00124700707893001,0.00107444839226382,0.00091355732922122,0.0012350535371118,0.00066766195428015,0.00105544982022576,0.00078536593883552,0.00072772797753766,0,0.00055265758025001,0,0.00056985968905722,0,0.00075137172704746,0.00104673961478583,0.00079842300558548,0.00085441143466809,0.00156965742561455,0.00080936002819245,0.0015002632293203
"80","ED05_S_Wi19_S51_maxbin.041",0.00213572528281496,0.00105141060789199,0.0007337716008827,0.00158059557318066,0.00047660321428101,0,0,0,0,0,0,0.00055145541087017,0,0.00072581691380151,0.00112005400932605,0.00080556494717544,0.00093127032164529,0.00214231248466847,0.00074860455748098,0.00179870582872231
"81","ED05_S_Wi19_S51_maxbin.043",0.00129503584162252,0.00085244990708395,0.0006550143760528,0.00112436001246245,0.00043563268871533,0,0,0,0,0,0,0.00043014185242887,0,0.00058388456848487,0.00085912220540849,0.00064590791901338,0.00070604001999765,0.00148746446470472,0.00060372447831382,0.00132107809798142
"82","ED05_S_Wi19_S51_maxbin.046",0.00123052691511343,0.00158455849084709,0.00177132827111928,0.00150577990462438,0.00133887421594838,0.00160596145215059,0.00146696690233725,0.00131315555927391,0.00128828816310797,0.00124388781186964,0.00132256876261492,0.00110982388364344,0.00108839828108278,0.00122956958576893,0.00153221098812121,0.0013803018918764,0.00135992978109299,0.00202863225767005,0.00141306553827026,0.00203387600597057
"83","ED05_S_Wi19_S51_maxbin.071",0.00234682742632573,0.00330665975051772,0.0040334107769213,0.00291997439506623,0.00303992087375068,0.00331908379300091,0.00341791061541297,0.00309229921676806,0.00314966031075803,0.00308497283871818,0.00325005242444975,0.00265373973145655,0.00249325667930656,0.00268539531830948,0.00322573361709364,0.00322502330652652,0.0029664369568184,0.00377222673768212,0.00320792945161225,0.00387786776078826
"84","ED05_S_Wi19_S51_maxbin.079",0.00111652805322736,0.00110743480777944,0.00101999708812522,0.00118143037686091,0.0007555106885773,0.00107922671143038,0.00085475596904484,0.00078109776783376,0,0.00064203342788664,0,0.00062815894492998,0,0.00078709901380998,0.00105034458270837,0.00084131379399682,0.00088695950885503,0.00148462494024535,0.00084589134534012,0.00145706529451378
"85","ED05_S_Wi19_S51_maxbin.091",0.00279865402929216,0.00242512957790592,0.00111411516522502,0.00301289150979009,0.00111067458145607,0.00244523542312849,0.00109864268528491,0.00092192972213549,0,0.0006275027300828,0,0.00073774924925223,0.00084986039685432,0.00138870082105163,0.0021919448103415,0.00089473027894073,0.00126878810308216,0.0034628813180088,0.00115158018524641,0.00317270955242907
"86","ED05_S_Wi19_S51_maxbin.100",0.00164212902484045,0.0009719360957514,0.00073360633569862,0.00136911396356889,0.0005028085354866,0,0,0,0,0,0,0.0005024272853157,0,0.00067587058064805,0.00101501674852929,0.00074548530683763,0.00082261764916473,0.00164194420000023,0.00072336229137621,0.00149285166486573
"87","ED05_S_Wi19_S51_maxbin.113",0.00125754191503241,0.00160708046330011,0.00172142852999725,0.00153417825950625,0.00131658925178134,0.00168969951775759,0.0014618155329619,0.00130238455794133,0.0012746149618632,0.00121150667408335,0.00130230634850331,0.00108667174749558,0.0010856395801805,0.00122630893222495,0.00154288880652768,0.00138564534531875,0.001351720173639,0.00200815262438751,0.00137975550933077,0.00198191383836439
"88","ED05_S_Wi19_S51_maxbin.143",0.00182019213023377,0.00098593576650452,0.00070063325062991,0.00144445843017581,0.00047267204286043,0,0,0,0,0,0,0.0005048261891016,0,0.00067339742175894,0.00106239006782631,0.00075362070603512,0.00085490301915525,0.00188964469889314,0.00072423121723552,0.00165600314026487
"89","ED05_S_Wi19_S51_maxbin.249",0.0015060804515174,0.00182338199439999,0.00194270540616883,0.00174612174997767,0.00149907355856881,0.00178386628286658,0.00168213239198624,0.00152761131740504,0.00150062253921616,0.00142027200920619,0.00151831059024912,0.00127298354629233,0.00127562833157309,0.00141678691260493,0.00177658808649174,0.00163731983176615,0.00155072694150095,0.0019624392954019,0.00160255159222307,0.00205373455317824
"90","ED05_S_Wi19_S51_maxbin.386",0,0.00084837186034115,0.00078871059443217,0,0.00056937038694555,0,0,0,0,0.00048519847138609,0,0.00048573339260951,0,0.00061108261275658,0.00082113474493052,0.00065995423779255,0.00068486005139842,0.00128132392666613,0.00065279858668832,0.00124019481201721
"91","ED05_S_Wi19_S51_metabat2.140",0.00171539667912743,0.00187556859619029,0.00150367358505664,0.00225770505913221,0.00130753949617379,0.00201099048629665,0.00139029246388313,0.00130638864519204,0.00118282214430064,0.00103886610265884,0.00102012851351707,0.00092417871110399,0.0010724812151483,0.00125142101225548,0.00149024834409937,0.0012238751268323,0.00140151737980014,0.00201083527199053,0.0011458605997053,0.00197582134933147
"92","ED05_S_Wi19_S51_metabat2.158",0.00154581113017094,0.00195519420229389,0.00206398149978901,0.00180946817876215,0.00162277490416214,0.00189434992927541,0.00184517534899304,0.00172643552588005,0.00171626466507499,0.00160498051361669,0.00172663228803347,0.00141548583694182,0.00146251369246393,0.00154846386200551,0.00189559679050269,0.0017798981335767,0.00169074232393864,0.00214907433073261,0.00171968767560506,0.00218813868319379
"93","ED05_S_Wi19_S51_metabat2.176",0.00239752010163047,0.00334837798591183,0.00408239429377397,0.0029595238389592,0.00316606505745049,0.00340886195890357,0.00354207583895632,0.00318270552163688,0.00329059103492084,0.00323583220704251,0.00339004079534197,0.00274928663563257,0.0025544946980227,0.00275937490236146,0.00327146295813847,0.00326326279154005,0.00306206820496708,0.00392054953660124,0.00327078777709822,0.00401101617927965
"94","ED05_S_Wi19_S51_metabat2.200",0.00167508635397897,0.00092296586716123,0.00065400995856643,0.0013443471292133,0.00044147924988714,0,0,0,0,0,0,0.00049948560171406,0,0.00064842490877429,0.00099852300765219,0.00073501862735353,0.00080524307258553,0.00167808398542851,0.00067715012851651,0.0014559389258026
"95","ED05_S_Wi19_S51_metabat2.217",0.00115930860697495,0.00130265000238242,0.00127515550581125,0.00128857355354349,0.00097134811267694,0.00127514169446524,0.00107665142943281,0.00098124539309558,0,0.00084766782365566,0.00094876735427352,0.00080167427887824,0.00081344999871287,0.00095086709940341,0.00124049348553681,0.00106637876387589,0.00105385906674575,0.00150740650127716,0.00103501314894484,0.00154366968666726
"96","ED05_S_Wi19_S51_metabat2.218",0.00391962375887518,0.00397040750087688,0.00143540608608589,0.00621948510522964,0.00168916551195524,0.0048253725447876,0.00165444917742386,0.00120607800747013,0.0010711364269351,0.00078698837242763,0.00081538575731138,0.0009509178905501,0.0011261407227085,0.00207266146383455,0.00325778166880229,0.00111696117177936,0.00179363801180294,0.0046192369007904,0.00149705770026528,0.00514565488485759
"97","ED05_S_Wi19_S51_metabat2.228",0.00149546340668697,0.00192740240209272,0.00190110776336848,0.00186055623624694,0.00144838811314885,0.00188209732722348,0.00161809899048354,0.00148407076261299,0.00140766167051824,0.00130316961271071,0.00141072123648124,0.00116543004235066,0.00118377115071093,0.00136291443510635,0.00172977787542094,0.00151222268845456,0.00147972682259811,0.00198538040126381,0.00151723306879769,0.00207943374307069
"98","ED05_S_Wi19_S51_metabat2.232",0.00188488465207087,0.00257771197460237,0.00294386078552881,0.00238153992291835,0.0022521457794536,0.00259341798168988,0.00247715438101933,0.00224034812749106,0.00225779027789843,0.00217237621023831,0.00229491762736451,0.0018796911080543,0.00178535308819608,0.00199083341209214,0.00246864072529552,0.00229893276923656,0.00218199262468234,0.00322780188236594,0.00233902195836763,0.0032337682109863
"99","ED05_S_Wi19_S51_metabat2.267",0.0013279622800194,0.00110196662358469,0.00096180174712905,0.00128921175808736,0.00070801937775681,0.00109830511725894,0.00087113435996966,0.00079777345565343,0,0.0006197326496023,0,0.00063659715878337,0,0.00079446697401488,0.00110049271893163,0.00088389168517933,0.00091167434057713,0.00143853569375873,0.00085284160809882,0.00139237807219324
"100","ED05_S_Wi19_S51_metabat2.276",0.00258697936071126,0.00105544881303021,0.00070466897602882,0.00180217233652188,0.0004360243033282,0.00111407627117266,0,0,0,0,0,0.00053928194902302,0,0.00068827542303028,0.00114978868778735,0.00080120464413778,0.00093601408544846,0.00213517191973088,0.00071643710884069,0.00174606913734065
"101","ED05_S_Wi19_S51_metabat2.297",0.00138883056552192,0.00104506986214353,0.00085470846796146,0.00132140553563291,0.0006124368290704,0,0.00077007800876018,0.00070643131718268,0,0.00051799317259918,0,0.00054729776251671,0,0.00071102461688567,0.0010257238815516,0.00078514155725426,0.00083877007606831,0.00152713878175358,0.0007689324547176,0.00141531555164227
