"","...1","EOI15_S_2019.08.21","EOI15_S_2019.09.13","EOI15_S_2019.10.23","EOI15_S_2019.11.08","EOI15_S_2019.11.28","EOI15_S_2020.01.20","EOI15_S_2020.02.07","EOI15_S_2020.03.26","EOI15_S_2020.04.23","EOI15_S_2020.05.15","EOI15_S_2020.06.09","EOI15_S_2020.07.02","EOI15_S_2020.07.15","EOI15_S_2020.07.28","EOI15_S_2020.08.14","EOI15_S_2020.09.01","EOI15_S_2020.09.23","EOI15_S_2020.10.09","EOI15_S_2020.10.22","EOI15_S_2020.11.05","EOI15_S_2020.12.02"
"11","EB10_S_Wi19_S32_maxbin.001",0.0008413444931682,0.00080745934327613,0.00160264565440364,0.00101420432519651,0.00082281640711818,0.00041827966511341,0.00137273202330367,0.00093869544108331,0.00088157446875055,0.00140439653312924,0.00113722804307361,0.00139945300061293,0.00049862366437126,0.00124152987500917,0.0009417223497089,0.00071877326363378,0.0006393387001818,0.00088284785529861,0.00070158025208496,0.00058007209110659,0
"12","EB10_S_Wi19_S32_maxbin.017",0.00089316795725008,0.00087549595251038,0.00208280658934095,0.00122572910979313,0.00086263678094452,0.000383674646085,0.00174067918699102,0.00108684711818841,0.00106283339350883,0.00125487554947836,0.00148032060490395,0.00174987599285004,0.00050962610563806,0.00155354991297083,0.00111107471493506,0.00077477519613521,0.00071192394184024,0.0010651073807044,0.00079205213301368,0.00061238818344388,0
"13","EB10_S_Wi19_S32_maxbin.032",0.00095814152929631,0.00096964165106044,0.00188609014511923,0.00119391490554795,0.00090813799994976,0.00047447124297905,0.00165836956379641,0.00111910029084021,0.00110108694019438,0.00123709321495196,0.00143383534402096,0.00165342404752008,0.00060800315496431,0.00154390151235863,0.00118703081469583,0.00088439209292534,0.00079209463043273,0.00113444221383565,0.00086327493240302,0.00071747343657449,0
"14","EBI05_S_Wi19_S33_maxbin.007",0.00247107344691708,0.00206057133906409,0.002166713255404,0.00236091634166786,0.00290206313702156,0.00194691803677108,0.00206256159033906,0.001651727835265,0.00157271463198954,0.00281865941384272,0.00154523207627884,0.00214319901752025,0.00159626616227735,0.00207107317250395,0.00205724312218938,0.00180544943274632,0.00161809277693266,0.00184027448803589,0.00184655785192926,0.00172573790627351,0.001899812671059
"15","EBI05_S_Wi19_S33_maxbin.019",0.00080417876804802,0.00078173921086275,0.00148215696967451,0.00098997720428975,0.00081367265319793,0.00042297849711842,0.00127265113575752,0.00084929592146476,0.00084545274805357,0.00105340073246207,0.00105815083369943,0.0012981817741627,0.00048880442712633,0.00116297114349953,0.00088648711295551,0.00066288454297944,0.00060487810103896,0.00085901083872481,0.00067500085642296,0.00055600763610202,0
"16","EBI05_S_Wi19_S33_maxbin.020",0.0012320780887409,0.00112046836179787,0.00144002960201852,0.00126919234572477,0.00129005573501385,0.00089490465136901,0.00129346223944873,0.00099330099435508,0.00094617165335919,0.00140456388440074,0.00102752078556014,0.00133639935884484,0.00082373206240545,0.00129129411213259,0.00119552476838466,0.00100046527461339,0.00090252129414576,0.00110295731143761,0.00101435994593141,0.00091328104447679,0.00089774069013707
"17","EBI05_S_Wi19_S33_maxbin.093",0.00113701693502063,0.00104779049532583,0.00134366354178049,0.0010397784886145,0.00108529777414598,0.0008230965861241,0.00128857077001892,0.00095860421299915,0.00090964016444229,0.00134992117039695,0.00104516486994416,0.0013275849374601,0.00078360525655102,0.00128156244113681,0.00117022879854612,0.00096846826571124,0.00087468721507863,0.00108271539194699,0.00099066892180994,0.00087258058637679,0.00083775821923928
"18","EBI05_S_Wi19_S33_maxbin.131",0.00197117184559853,0.0017685387309872,0.00180343394456186,0.00172551179355999,0.0021566857916837,0.00170671495747513,0.00182633373109132,0.00145313049049408,0.00134788102751844,0.00224633914924373,0.00140798403705059,0.00185509832902512,0.00140299797428231,0.0018449402416888,0.00181217692171115,0.00159338635501138,0.00142579963532182,0.00163653011400659,0.00163358785314108,0.00148872456382981,0.00164193349455333
"19","EBI05_S_Wi19_S33_metabat2.102",0.00414018116078708,0.00357355400951861,0.00317530745951295,0.00352782351369016,0.00527380683904327,0.00395422557658625,0.0032870538943083,0.00267842604190409,0.00229975804364659,0.00506195855540675,0.00223001220074614,0.00334858812289278,0.00292156245104741,0.00333563087642803,0.00352504079373959,0.00317740902526067,0.00276165887399942,0.00299039879096913,0.00318583686755955,0.00311348072918812,0.00377737281556527
"20","EBI05_S_Wi19_S33_metabat2.108",0.00378630023495136,0.00323932930004874,0.00290737566087456,0.00321795703187968,0.004783303526431,0.00359754061522444,0.00301884178889068,0.00243213786432286,0.00208456524504609,0.00468479577205363,0.00206186644114078,0.00307849420083388,0.00267859777602441,0.00304377537895089,0.00327357967390828,0.00294021233390717,0.00254119383895201,0.00275835808764052,0.00293303464035089,0.00285970383650627,0.0034487804545714
"21","EBI05_S_Wi19_S33_metabat2.22",0.00147321696187932,0.00137227929019077,0.00171393693591568,0.00138371231477619,0.00142808814786988,0.00108994961265319,0.00165525830319313,0.00127912362475512,0.00117877268589901,0.00179622944154498,0.00136131239563417,0.0017364375026676,0.0010949392430076,0.00172212144847275,0.001606771064967,0.00131597020668669,0.00119658256771792,0.00149317801487955,0.00136140268451191,0.00121860804441238,0.00118002111280792
"22","EBI05_S_Wi19_S33_metabat2.41",0.00115404504333246,0.00107758646570809,0.00140973442081834,0.00114363741640032,0.00114360345959463,0.00083806837057092,0.00134269711151253,0.00102179061550985,0.00094176241385759,0.0014183528914289,0.0010726406788479,0.00140051435215215,0.00082092943600227,0.00134263463709814,0.001225216347708,0.00100727797258145,0.00090351019717573,0.00111877990714821,0.00101487915073354,0.00090414942942901,0.00086254923867219
"23","EBI20_TS_05_S39_maxbin.038",0.0015944092946242,0.0014466376398884,0.00165900287700306,0.0014463791866885,0.0016640154200489,0.00124815373015415,0.00158621923193048,0.00122584858586216,0.00114619177512015,0.00181986054769589,0.0012341359898514,0.00164197164258086,0.00109656956832406,0.00159245999800289,0.00150348343118649,0.00128258832219378,0.00115631245449329,0.00139748489245624,0.00132597576333764,0.00120363839712926,0.00122199929784998
"24","EBI20_TS_09_S43_metabat2.7",0.00147446581230571,0.00136759446372784,0.00141273565682695,0.00123188950387521,0.00149300526809369,0.00128297162882689,0.00142944101783353,0.0011355316800754,0.00103819146143168,0.00173371238427391,0.00112511576077598,0.0014772578584562,0.00108912431060565,0.00150475340694364,0.00146810015905891,0.00124441805801141,0.00111206451882472,0.00131315456830353,0.00128905579906806,0.0011898965130569,0.00127513154855523
"25","EBI20_TS_10_S44_maxbin.019",0.00247489856905355,0.00215081427173766,0.00219631755478352,0.00224088577333123,0.00298103333209148,0.002045517005254,0.00220425852048485,0.00171894468836288,0.001559174142953,0.00285361311485445,0.00162033670992655,0.00223929317622748,0.00162965576182899,0.00218308810048772,0.00215976985058336,0.00186726580024717,0.0016669479958202,0.00193693243465302,0.00193057560364155,0.00178748471955286,0.00199902026087563
"26","EBI20_TS_11_S45_maxbin.069",0.00089588754913865,0.00084923466510393,0.00148229566279674,0.0009772005329879,0.00081882959246095,0.00052305853990562,0.00134201799302999,0.00089592347353026,0.00087064703313243,0.00115280010737025,0.00114401376591579,0.00137310952875166,0.00059497932970983,0.0013028015340114,0.00106754530288751,0.00081432388020701,0.00074388704440355,0.00100052593052126,0.00082773813585263,0.00069291655741249,0.00052957374591876
"27","EBI20_TS_11_S45_metabat2.49",0.00181729709430528,0.00162427304121646,0.00161907226584924,0.00149378361737567,0.00189654109370854,0.00164139749535693,0.00165456423887143,0.00135368722825306,0.00120891694680994,0.00212260249241324,0.00129270128883641,0.00167759638270931,0.00131795117653014,0.0017052476040954,0.00173158656334544,0.00151361234183328,0.00133291932176182,0.00153921474306674,0.00154760370896432,0.00144015157712938,0.00161560997876651
"28","EBI20_TS_13_S46_maxbin.002",0.00189497460839054,0.00172914198064491,0.0016745354078395,0.00156336959526911,0.00203199780596224,0.00173481686158042,0.00171422078143233,0.00141385905605667,0.00125478544896304,0.00228214222590837,0.00130608459796542,0.00176943793026227,0.00140719809449468,0.0017988153398953,0.00182552269335851,0.00159598285997072,0.00140660079046369,0.00160633806633399,0.00161466796888835,0.00151322734227814,0.00172563303896446
"29","EBI20_TS_13_S46_maxbin.016",0.00077977012805054,0.00074542371534816,0.00163711787448227,0.00098455252651559,0.00071873973209365,0.00035061763563365,0.00139997434865171,0.000857734857199,0.0009169118973209,0.00133427537965577,0.00124676769132244,0.00143254909456189,0.00044321514980465,0.00134948277629335,0.00135226769609817,0.00089441859949703,0.00087137977942645,0.00092403119787931,0.00082985878881171,0.00060265749046859,0
"30","EBI20_TS_13_S46_maxbin.136",0.00206829727221241,0.00187640128245478,0.00202585464944545,0.00177552962861426,0.00211819841172525,0.00174796473826692,0.00201059968903412,0.00156750210332374,0.00143308018139231,0.0024497150922357,0.00157604511401267,0.00208283942896585,0.00149527025484699,0.00209154776424384,0.0020594831566786,0.00176215487356791,0.00155825276665285,0.001849717301914,0.00179444960030401,0.00164914434988206,0.00174934115093176
"31","EBI20_TS_13_S46_maxbin.171",0.00074534836310197,0.00072812051279814,0.00156641773383101,0.00095228942694026,0.00071129739277291,0.00034597716642536,0.00131782395728481,0.00082795205676,0.00083014400754011,0.00103351272288847,0.0011364022283514,0.00134997665299418,0,0.00119903166026739,0.00089999932637946,0.00063579364825205,0.00059274594449699,0.00086367685188597,0.00065649572338089,0.00051634772515484,0
"32","EBI20_TS_13_S46_metabat2.12",0.00198687566293973,0.00182117105541735,0.00170713503317809,0.00163027032985573,0.00208961291231403,0.00184178647772198,0.00174721024805636,0.00145522128924525,0.00130850952029862,0.00232676490872405,0.0013669353594792,0.00182737199031357,0.00149004391268839,0.00186426800516322,0.00189709238948494,0.00166098848982099,0.00146984068881103,0.00168790582083603,0.00170131712405356,0.00161334878764092,0.0018455013832115
"33","EBI20_TS_13_S46_metabat2.17",0.00222123618030378,0.00198530669344612,0.00199282356079214,0.00189827963060175,0.0023724480982945,0.00192847682585171,0.00203109942608811,0.00163990194405501,0.00146058864083413,0.00264719561103872,0.00154139834738901,0.00209799086109287,0.0016135725864296,0.00210285158865667,0.0021300168766063,0.00184290460946932,0.00162612452712674,0.00188406265599518,0.00187825495283648,0.00175742255446032,0.00193274692861514
"34","EBI20_TS_13_S46_metabat2.188",0.00194054871552225,0.00175126357525027,0.00194406476117405,0.00174940367796532,0.00208579794528625,0.00157579781419103,0.00188943211697164,0.001482926204326,0.00137065149262996,0.00225853509641874,0.00147799987055557,0.00196038434013443,0.00135189854197759,0.0019169678372178,0.00185201257831411,0.00156877762273669,0.00141342153438721,0.00169848774406204,0.00162424179912411,0.0014811611292943,0.00155388925585724
"35","EBI20_TS_13_S46_metabat2.196",0.00160612376879107,0.00143739432370602,0.00145103328268614,0.00135476974290829,0.00173171242181497,0.00142733913234979,0.00147121656290989,0.00118274782860518,0.00104362621338952,0.00193042040805454,0.00111096564531653,0.00151650661990216,0.00118305131348675,0.00153613136574599,0.0015554540390307,0.00135195862618339,0.00118353081833557,0.00136566747591755,0.00136592172670976,0.00128459200674461,0.00144070932011191
"36","EBI20_TS_13_S46_metabat2.202",0.00357411316959928,0.00311383295227723,0.0028121960950533,0.00299369903586584,0.00428530761242277,0.00343396870678808,0.00292976849685221,0.00238174117387789,0.00204737521522682,0.0043869167213601,0.00205968624909848,0.00299767088015066,0.00260454329057768,0.0030501396372853,0.00323402297131263,0.00289402963254993,0.00249891524456953,0.00276984915348323,0.00288771510638182,0.00280438652968251,0.00336521241814922
"37","EBI20_TS_13_S46_metabat2.207",0.0028079269145829,0.00245967104503846,0.00237602760873047,0.00241615995154601,0.00321984464606213,0.00251628038120697,0.00241864305083157,0.00195075568120276,0.00173536113199671,0.00333110182061369,0.00178706060647286,0.00248617210403296,0.00200404159055929,0.00249064828818132,0.00254419090144626,0.00224322184664478,0.00196878039774188,0.00225964110410079,0.00228918867573766,0.00217394633771045,0.00249078902299753
"38","EBI20_TS_13_S46_metabat2.246",0.00139364007015959,0.00127868547783198,0.00146985218714716,0.00125566851379755,0.00142139750207802,0.00109686850813162,0.00144888423141202,0.00111638105145123,0.00103182024805341,0.00165569310501488,0.00113658246280812,0.0014769973085077,0.00099416603812315,0.00146135211126368,0.00138753711696224,0.00116902928968198,0.00104954144703762,0.00127074114152394,0.00120417059244182,0.00108834072588767,0.00112458844403007
"39","EBI20_TS_13_S46_metabat2.263",0.00176185961158239,0.00160767683690296,0.00154048440677689,0.00144449640038199,0.00183710122509353,0.00164979511118204,0.00160314646234279,0.00131707749166102,0.00116799623667605,0.00210111695769733,0.00123424222917755,0.00164740331768904,0.00134288477589297,0.00168500166137492,0.00172117049502906,0.00149613632065369,0.00131750019257603,0.0015195042524259,0.00152689105188243,0.00145030171885916,0.00164001608360124
"40","EBI20_TS_13_S46_metabat2.270",0.00176311462631754,0.0016107214711665,0.00179195345060142,0.00161178201719363,0.00178124515152429,0.00140290612703761,0.00177574453143686,0.00143642434038807,0.00127907466493142,0.00211936729335491,0.00139578492249665,0.0018583559115649,0.00131186605997268,0.0018571974338989,0.00177016433253949,0.00151443232532107,0.00133839983571116,0.00160198775377958,0.00151400304090527,0.00141571891428258,0.00148996024964595
"41","EBI20_TS_13_S46_metabat2.272",0.00184374811908444,0.00166586329890792,0.00163958673085295,0.00148028174712929,0.00188494809151877,0.00170333037582236,0.00168341079105247,0.00133574206151347,0.00119273980704372,0.0022501601554095,0.001283053280541,0.00175135141620532,0.00142262372868115,0.0017991364162842,0.00186993586705167,0.00162252892268402,0.00141362515491058,0.00163399626900624,0.0016508681835865,0.00155168450486568,0.00173326316559389
"42","EBI20_TS_13_S46_metabat2.282",0.00179075769838111,0.00161943845429801,0.00170788165953631,0.00160611112615999,0.00198395738719394,0.00151327887504132,0.00169728197325729,0.00134002188109263,0.0012240943249133,0.00208163470700707,0.00129613261622042,0.00174402621235889,0.00126470322662963,0.00172418498596648,0.00170063726399228,0.00144263777782629,0.00130345002700044,0.00152707806781702,0.00150121957541424,0.00138194967273898,0.00148300396649682
"43","EBI20_TS_13_S46_metabat2.292",0.00236028974213604,0.00204630823173295,0.00212442581153198,0.00213264192501122,0.00275611655905359,0.00195389969592349,0.00212606588957355,0.00164439463389119,0.00151654114154691,0.00270363084742041,0.00156120963530837,0.00216532340917666,0.00158438468868895,0.00212360915882402,0.00209312464842049,0.00180783071118839,0.00160133601933163,0.00188621630306686,0.00185553240648663,0.00172624409112241,0.00188357780468013
"44","EBI20_TS_13_S46_metabat2.297",0.00192199318300292,0.0017234384468589,0.00181953585966798,0.00170232296815797,0.00212618591415562,0.00160435285513538,0.00178112127452175,0.00140232254528411,0.00128678777065505,0.00220641461069665,0.001356275640348,0.00183074242035527,0.00133693897461809,0.0018155121083779,0.00177386377887347,0.00152627751602386,0.00135956173151884,0.001601137988688,0.00158108963123052,0.0014594847430428,0.00157036770353583
"45","EBI20_TS_13_S46_metabat2.303",0.00144698864683319,0.00134169669215861,0.00157426274546199,0.00132832231746053,0.00143239832360198,0.00113170869264212,0.0015491670832556,0.0012233139143198,0.00111231537801935,0.00174767689657984,0.00124395502862657,0.00159495841877214,0.00105816418113631,0.00158194208185905,0.00150775216731384,0.00126519272373417,0.00112821934558035,0.00138134547523663,0.00127334717354284,0.00117215803969702,0.0011832264670803
"46","EBI20_TS_13_S46_metabat2.324",0.0022578612281242,0.00203313365456027,0.00190037197286006,0.00183465029515733,0.00240785575839889,0.00211760542173243,0.00198691459369537,0.00159463909675065,0.00140348991134273,0.00276462436744891,0.0014736747885668,0.00205409826329227,0.00171677600171911,0.00211088891100536,0.00219873316079531,0.00193364109649354,0.0016880050138564,0.00190892229896583,0.00195767640957741,0.00186493005938197,0.00212842944853726
"47","EBI20_TS_13_S46_metabat2.328",0.00178485402430772,0.00159232264970307,0.0017172300214558,0.00157139462874936,0.00188580956726535,0.00145373902276033,0.00169918806394043,0.00135197536733017,0.00122969046670817,0.00208648117653254,0.00131257594492609,0.00175824398151163,0.00125771767569268,0.00174594504702609,0.00170022356980985,0.00145080084803223,0.00128672472108209,0.00154075274214586,0.00149343732337711,0.00138373543367118,0.00146714185004719
"48","EBI20_TS_13_S46_metabat2.348",0.00269273765539006,0.00235501132194704,0.00233625327235378,0.00240113883924548,0.00316229034647245,0.00233782506407998,0.00230734466444303,0.00184244202201347,0.00166602944109222,0.00310267645973769,0.00167620466841384,0.00237021875558512,0.00185162562376807,0.00233565647090803,0.00234592921985639,0.00206564884565846,0.00184598281650325,0.00209656254904937,0.00212619267520668,0.00200431523226299,0.00225789931558295
"49","EBI20_TS_13_S46_metabat2.46",0.00138023431193731,0.00127934243450188,0.00144352918290743,0.00122035755361709,0.00136791350757101,0.00110585602061537,0.00143686711513834,0.001115630836849,0.00104697023750373,0.00160740177946482,0.00114766102344347,0.00147294286557236,0.00099332516607461,0.001461445763648,0.00139976151559429,0.00117561472507943,0.00104867738000739,0.00126745735232245,0.00119975346141664,0.00107895176235805,0.00110397825575305
