"EOI15_S_2019.08.21" "EOI15_S_2019.09.13" "EOI15_S_2019.10.23" "EOI15_S_2019.11.08" "EOI15_S_2019.11.28" "EOI15_S_2020.01.20" "EOI15_S_2020.02.07" "EOI15_S_2020.03.26" "EOI15_S_2020.04.23" "EOI15_S_2020.05.15" "EOI15_S_2020.06.09" "EOI15_S_2020.07.02" "EOI15_S_2020.07.15" "EOI15_S_2020.07.28" "EOI15_S_2020.08.14" "EOI15_S_2020.09.01" "EOI15_S_2020.09.23" "EOI15_S_2020.10.09" "EOI15_S_2020.10.22" "EOI15_S_2020.11.05" "EOI15_S_2020.12.02"
"K07243" 0.232168765716923 0.229513772967714 0.201859280567497 0.223690597850043 0.225394138345271 0.243655294991205 0.213641328904091 0.226504156300118 0.22969041312467 0.228857694979622 0.226680664858243 0.212810424523252 0.233394508935644 0.221560617486518 0.223693770515182 0.228999478238069 0.216536199032027 0.231934901533353 0.219738657274305 0.227657855951551 0.235278425064243
"K07245" 0.0578083137346928 0.0601366806768522 0.0533531272235071 0.0585163407546316 0.0620716905526978 0.0551756681090885 0.0557218359028466 0.0593269563291549 0.0597688831366068 0.0595603903718292 0.0574180208955208 0.05452009651038 0.0513335907162486 0.0575426570320456 0.0552576367142311 0.0569989331048525 0.0508672970251663 0.0530544760171542 0.0521135496548913 0.0495952854035693 0.0514815276442231
"K07246" 0.178861915922173 0.173782420080907 0.16376883599662 0.183192043082109 0.204360752688038 0.163574688830148 0.168984716323577 0.16889567424284 0.165756843495133 0.167207144997959 0.161871527637318 0.168481763850651 0.166553453058713 0.161074217996129 0.164901790156619 0.169827115992349 0.16404369023082 0.167485206481309 0.17097770625827 0.161750869706536 0.157161250848485
"K07248" 0.0399919835661909 0.0386630608485957 0.0465106469844569 0.0408969236901977 0.043782409822711 0.0391253896456616 0.0351332910632813 0.0338609841101859 0.0368943350181851 0.0421117336749286 0.0373255192202792 0.0380149517992688 0.0348365830185383 0.0372273552639524 0.0392603561079023 0.0373484374397956 0.0367367550214309 0.0374031765505567 0.0389715502468567 0.0360648455997463 0.0383796367594887
"K07250" 0.249694972240733 0.262458843979333 0.265175463412699 0.255410628389724 0.262067745954806 0.25907796759456 0.254984057382452 0.248363928285899 0.251411028996844 0.2467185674689 0.251647324077173 0.25908240425108 0.255949523255619 0.259379382771966 0.262839641339798 0.258907695890709 0.265623489623422 0.260388970213473 0.258411041634862 0.254919825790027 0.251692131282373
"K07251" 0.0240290214625604 0.0276079216616042 0.0258181170715704 0.0297711663391382 0.0251669739274373 0.0211079930006259 0.0325212108675956 0.0367252225298276 0.0404518289639861 0.0259832476655773 0.0344594485394998 0.0282198208170915 0.0254618790818699 0.0275412724459798 0.0243733084261667 0.0265666969957968 0.0261733380352085 0.0294257596190255 0.0278183873331266 0.0259786220476161 0.0216947668865991
"K07253" 0.0339439408372415 0.0460688175958222 0.0328791291414019 0.0373390202387928 0.0288742231846619 0.0356485585944056 0.0441871230928264 0.0559542416757646 0.0493486854405154 0.0439561643108835 0.0490934839973881 0.0436946195700067 0.0484762611447494 0.043294441885946 0.043328955139753 0.047189948673519 0.0410592381657463 0.0425646893876781 0.0425379703557142 0.0435335282500976 0.037142591272173
"K07256" 0.0113870496026928 0.0120295571731241 0.0100076920080648 0.0116835123261274 0.0119178605717425 0.0107150961924926 0 0.011540818923864 0.0102513049103957 0.0123858804072784 0 0.0102055477687551 0.0118909724796426 0 0 0.0104987358169715 0.0108234982491254 0.0103097254613064 0.011558673861321 0.0105841250366278 0.0116848794603177
"K07257" 0.0743830962869967 0.0774724851371257 0.0757594616415622 0.0715204105513177 0.0697200384589503 0.0756708823659985 0.0797911486950909 0.0766989274975673 0.0857987283710104 0.0637340526872485 0.0869326310888702 0.0764246056385491 0.0823620225697846 0.0804478966608186 0.0748714602445742 0.0786606621572847 0.0873849282980444 0.0838430639607298 0.0834971065469231 0.080755082882031 0.077394875492012
"K07258" 0.343295158702443 0.340458419088995 0.309425462293202 0.342055781679965 0.357170074949843 0.341527666594231 0.302010681078295 0.340159823045654 0.338137059077423 0.333633360210137 0.308650034875923 0.301391559586257 0.334605475115647 0.304253523941634 0.3002611101473 0.313531669913736 0.320731341378351 0.310754276532616 0.311880065107552 0.318623611773353 0.339960876960535
"K07259" 0.457918334183805 0.448890366417535 0.450446381446372 0.474981746056188 0.47691733660906 0.442130207611185 0.446235475251944 0.465554919855839 0.467746099317458 0.453342062576726 0.450731464081485 0.445087803759582 0.452032771905152 0.440894592585272 0.445736800097907 0.442733237397664 0.431901549765934 0.438866621045644 0.44598447211884 0.444681270472209 0.438667307616155
"K07260" 0.086048302933576 0.088299525932411 0.0787296608462792 0.0942560167085252 0.0927986491883301 0.0907601346082833 0.0797244222130909 0.0875300963470784 0.0892576032497792 0.0799377159052183 0.077889052257359 0.0790600536799276 0.0829113812399362 0.0811707252666429 0.0796155370809404 0.0832788240757501 0.0818562303350274 0.0809759043569475 0.0801556396677891 0.0736230997639298 0.0791060828852075
"K07261" 0.0840458695594937 0.0806469699331547 0.071632638695691 0.0718210462949524 0.0828540869151154 0.0909409090457633 0.0740310589501437 0.0786230800851126 0.0701597130683012 0.0840263010167174 0.0722580308879228 0.0758414982912191 0.0888226744194003 0.0762591305579885 0.0814156121002941 0.0875814961155865 0.0841871783010279 0.0733375136334906 0.0775789656110055 0.0855407500981934 0.0856901828617349
"K07262" 0.194135529320053 0.167417809339713 0.17963727492754 0.187085123753401 0.185245713490108 0.177757712499083 0.178238416189322 0.181874613601995 0.186029790583093 0.199841915097916 0.19082742902681 0.176531097189925 0.195208118969178 0.186523918195214 0.193242829346787 0.19094240833124 0.193957041361175 0.192105405555749 0.193625151645769 0.195500080725038 0.184401622353075
"K07263" 2.13660533935597 2.10727223804357 2.1061977279881 2.07567599290554 2.00021571183224 2.14352360493332 2.18167787245962 2.14314703683022 2.07860654614476 2.27249365225392 2.16621075931423 2.15496791682118 2.23343606720991 2.25236144913369 2.32207447660688 2.29690083863751 2.24785142242896 2.29634231054983 2.25447825831794 2.29813765902044 2.34435064414656
"K07264" 0.212607028198811 0.22386241280075 0.205458031956429 0.205056588690713 0.191479834290107 0.224154943315546 0.221012043861741 0.229982949919878 0.219751770806206 0.233636601388505 0.238163388877445 0.214444322811905 0.24474470604914 0.239521128856474 0.244546841810008 0.245476824917379 0.245016940687377 0.250064336481631 0.24717879298322 0.251190650009232 0.259268569707769
"K07265" 0.0446561555596473 0.047522189291611 0.043761051214929 0.0551161508867377 0.0505967820382748 0.0378387669974844 0.0483331951478128 0.0557821468795402 0.0590510059417157 0.0399185344709456 0.0529653338046471 0.0474265561986718 0.040889498718045 0.0449604778512501 0.0418912654664901 0.0428999246752997 0.0441029588859807 0.0415831398290436 0.042222100360056 0.0420432284277791 0.0374229170520696
"K07266" 0.0560616214639796 0.0553239472902084 0.0558019123852182 0.0645725380206139 0.0576535526506319 0.049241810240729 0.0605667049369841 0.0663921503782022 0.0701406660445738 0.0570660458279969 0.0635831126191562 0.0586151723797231 0.0555111255997112 0.0548991583809686 0.0551319468157403 0.0562447320755379 0.0541958415107115 0.0530214741908644 0.0559182838610278 0.0514669432774203 0.04603004711742
"K07267" 0.316809753822086 0.349686730417631 0.283549646892165 0.315588669966504 0.282658130257692 0.29628833724851 0.322408695754424 0.405205420786639 0.375220905897466 0.339449069296496 0.362369620025669 0.324751827007221 0.334028638256304 0.350224296330901 0.334204618278811 0.333099911336893 0.308188588158542 0.336182415876852 0.311686400772161 0.32447450085701 0.318744569554554
"K07270" 0.0260156484982275 0.0284295673832934 0.028807307393143 0.0307871235628959 0.0290265684883671 0.0224214992493205 0.0267259490960288 0.0318491071067337 0.030700596299536 0.0266043538918535 0.0283723683989505 0.0303779637074942 0.0271094470828749 0.0304108894491708 0.0311461672238959 0.0291685726544473 0.0286276002920455 0.0285215563799406 0.0292272229934706 0.0253277051120802 0.0226308069473323
"K07272" 0.0115688274824609 0.0123729120896688 0.0106655205300526 0.0130909685878511 0.0136580336383497 0.0125270121169774 0.011713252321615 0.0151670375733348 0.0148512682639509 0 0.0149045159828538 0.0108516916322223 0.0119215857500281 0.0108804675871849 0 0 0.0110733832689619 0 0.0107329823475027 0.0109382584508708 0
"K07273" 0.0969742363741956 0.0981834289796331 0.0909281434076449 0.0922961738167481 0.091193480534936 0.0963061211005059 0.0996820470165691 0.0922182265045068 0.0941197487182238 0.091122953194542 0.09568433021088 0.0972617238368889 0.107184165292599 0.0972380455934438 0.0980088437013763 0.107032179824949 0.102522007240617 0.102227214380039 0.100953660140962 0.104965293980086 0.096175230268853
"K07274" 0.138020445457125 0.154280758105016 0.152973921101552 0.14924060737189 0.134821434953415 0.121223383195574 0.167841235890369 0.183631059876553 0.171205280738202 0.158300787038661 0.164986582268087 0.171221200100097 0.145317852267808 0.170350872952245 0.160780891993027 0.151109339589323 0.143935837341632 0.158025965164609 0.147349888282977 0.141511097101567 0.129034538025798
"K07275" 0.0890326396336594 0.0831295019501607 0.0776971753424866 0.0875268022807714 0.0804180873673638 0.0751576175610386 0.0834690204926819 0.0924806760407848 0.0818919147689771 0.0812922609649727 0.0847136146738891 0.0840198361119038 0.081637317126484 0.0820491240836131 0.0872463726724693 0.0810006121735243 0.0762298676044686 0.0886989288439439 0.0821283501744205 0.0846851756431206 0.0863284797673811
"K07276" 0.110057465669678 0.126921257615618 0.112887346844009 0.134227583920741 0.115585254852283 0.115796483780699 0.12788564330284 0.148117236982086 0.137553306555317 0.128908839478524 0.126281878140843 0.120776259194604 0.121608996327277 0.122310083311091 0.120734879466294 0.117518697001625 0.108978615166725 0.121246138135635 0.111968621270708 0.118926645325319 0.118414017581364
"K07277" 1.13714786585314 1.14692870595639 1.23755712330294 1.16884925144195 1.07982931072408 1.03409209841062 1.24293696764496 1.21272509250106 1.18699627373611 1.18455609142152 1.26279392930284 1.24461703821825 1.13340804471449 1.25483659730765 1.27087370344093 1.19827665884353 1.17778886698463 1.24602714186392 1.18527582392464 1.1481159643651 1.08299797349933
"K07278" 0.371302057268895 0.376615318620559 0.335992275238494 0.383535922183173 0.373144636931445 0.356395331425063 0.352329556825147 0.424728324762776 0.3959391685881 0.387071888208812 0.368367424849059 0.360308790110632 0.371754601489616 0.365930471410297 0.366862620404137 0.370575293463884 0.358732638500592 0.369145858302599 0.363599432355825 0.372183051804367 0.387760291305192
"K07281" 0.0359421479989734 0.0339655527446185 0.0320091772702984 0.0317659275280105 0.0334497749041235 0.0347189151431595 0.0400290445544969 0.0320155313952797 0.0300056481374893 0.0377519696946614 0.0316887217227801 0.0402640815923769 0.0401991906341069 0.0386427671717614 0.0441090786149616 0.042319597863129 0.0377838144683769 0.0354079603746333 0.0365312026885544 0.0351565139705326 0.0403980120831841
"K07282" 0.531334136228628 0.537393749116276 0.532564335865574 0.499122447965608 0.482208304718247 0.566627340015884 0.533626999668601 0.51177450306895 0.534131068986999 0.50928189681047 0.547072027467347 0.545166401019396 0.56558213264257 0.537188616905707 0.54288030265472 0.56265401020658 0.581979335411924 0.560281451519174 0.559985568935943 0.557879920873763 0.550319969303703
"K07283" 0.0582892293517655 0.0634180907554463 0.0571830113693523 0.0632559962342833 0.0597771949613405 0.0525372825726797 0.0665213371567792 0.0702384127546746 0.0640824117402578 0.0596729286184636 0.0612873806408194 0.0637692435087904 0.0554121028975545 0.0693537121319399 0.0660587705130852 0.0608474769455664 0.0598108843313376 0.0667661618261069 0.0590133857626121 0.0586876991590697 0.0614131773663017
"K07284" 0.295602594345867 0.30445806481644 0.220112885901143 0.239859847171691 0.246402548885099 0.361051666107267 0.24503767430444 0.288230930647697 0.289205321898078 0.271137913922086 0.267092690019737 0.250450825970253 0.328949966037496 0.263843799713653 0.257708720380634 0.28445366647891 0.289920787685705 0.282659760625136 0.29779284053739 0.317661159686877 0.366858738872539
"K07285" 0.0573517603473571 0.0661825328861803 0.0454266186678719 0.0507912049345655 0.0433865025561904 0.0595319335061773 0.0556377055998385 0.0706861131124175 0.0698789490886815 0.0633708320904494 0.0676910347589393 0.0609621044667477 0.074505384110277 0.0654036398877599 0.0628559081845964 0.066436775526605 0.0645730356401511 0.0717561363286653 0.0703933483957326 0.0731701751843436 0.060518971136476
"K07287" 0.109336131652273 0.109923939395314 0.0960587125575724 0.114669035567525 0.110898243718305 0.097821623492907 0.0978080099410542 0.115927373408988 0.109131643752953 0.114704817833287 0.0953060153699377 0.0988913707234328 0.106108410553134 0.103596591906014 0.0974781600078099 0.103376332116176 0.0963037840259172 0.101316449123037 0.100919883604402 0.107581718370244 0.111776577940784
"K07288" 0 0.0104010960085489 0.0112201331273209 0.0167349164823583 0.0100418798925503 0 0.0167066527249974 0.0285700892475556 0.0288834099170337 0 0.0230559846409645 0.0159643699636965 0 0.0114344668432727 0 0 0 0.0113699165043338 0 0 0
"K07289" 0.307249845457433 0.33201128265687 0.303669200587563 0.324331676822208 0.288463004462091 0.290545572751599 0.343803658585882 0.375574108699786 0.351868925105248 0.339086243717187 0.342734922515451 0.332728155789678 0.335579767777416 0.340470096966692 0.331017744054161 0.324567237084795 0.301408718680131 0.33693840601179 0.31569809389962 0.328029076430691 0.319366424114693
"K07290" 0.15729864163353 0.190402791630002 0.150537617287588 0.173746946786152 0.153807351067303 0.138987331632313 0.188111286766601 0.227033358614615 0.198840953961869 0.180037691125889 0.199481320233072 0.186131124304858 0.175962053491078 0.193900111672224 0.180824757400544 0.177377448170368 0.151026136875203 0.183713869222432 0.160170175076671 0.167823755979497 0.159755609477589
"K07300" 0.180091206000588 0.181162777185003 0.145711421326927 0.168058655625467 0.177858956321117 0.179831621556308 0.160571486579028 0.183304274289755 0.186044233551875 0.162544649683834 0.164014826347875 0.158915019091231 0.186764333490859 0.161512115885492 0.160259334119914 0.1674695014999 0.167924215355953 0.167514937223458 0.16803584236782 0.170909693443278 0.17576160523509
"K07301" 0.743088805371452 0.758203233692516 0.777209533198738 0.73807903462082 0.712716259536102 0.727054810614687 0.78767556668881 0.778335844549899 0.774682097775184 0.766358045754219 0.775381705762385 0.788096956854511 0.758264316416533 0.795190340168877 0.799703688195127 0.795796187023074 0.784660186938301 0.785196482122731 0.776824549102531 0.766632976659171 0.748213880764497
"K07302" 0.224601614586469 0.231382359592726 0.210838852293658 0.223361742750482 0.214459438079949 0.205070724742449 0.2287594699777 0.236007327288825 0.226604460708479 0.234319204985757 0.22340798486521 0.226306930851558 0.235493842484859 0.241177920932157 0.243553831849657 0.239953668233055 0.230597499764289 0.245402574573825 0.240682847867182 0.237103479520078 0.237209585991152
"K07303" 0.685035324134319 0.689260912295887 0.629023019248573 0.680130807798586 0.667968141485492 0.673763881432055 0.681195691552596 0.717880031796077 0.695130078126956 0.739338922094007 0.705187258875184 0.671575189225631 0.72803739740184 0.711481569835897 0.714030949134548 0.711499092025256 0.703787338959111 0.719453902756063 0.702337508002696 0.723674905722875 0.725786266007303
"K07304" 0.554698784625131 0.55512670117498 0.536052960287935 0.588080998542716 0.575259754733887 0.535972832012676 0.521881912220681 0.56693906797341 0.558183230783644 0.521169035093458 0.530314353357087 0.523871966138835 0.53699997483308 0.525469435129179 0.518389073861389 0.518968270790995 0.51437612024852 0.530788569076279 0.510593557873876 0.528687327684628 0.539156588189255
"K07305" 0.392771064356699 0.395105277406123 0.356291413636561 0.410416847078747 0.422214561355999 0.387762897745606 0.362278119378528 0.398199283836992 0.406001686489855 0.35804591131342 0.387256184855228 0.357534733279621 0.381796074637971 0.357150514217678 0.356343457707863 0.362047170425828 0.362105586721069 0.368112614629123 0.36515370265525 0.370322897145579 0.370848723449274
"K07306" 0.429604376780046 0.427112264689465 0.389405032734318 0.383651185759089 0.358398011844298 0.442848889174261 0.443918295151517 0.43033621462018 0.448147989243903 0.479401001025196 0.472486488176296 0.460824156072662 0.509680494999961 0.503273355007096 0.516926649880224 0.529371535868731 0.500597396954126 0.509957302208927 0.497938353260913 0.516763483568755 0.48944221220266
"K07307" 0.265786921712248 0.279074234022119 0.256331482309458 0.246319277248688 0.229248568729637 0.266846889413567 0.280961941855874 0.291979128645394 0.292630657937209 0.296550893240293 0.304641478606269 0.303511936890061 0.326861333468019 0.320862010306436 0.328443400771985 0.325196417226437 0.322053629257619 0.321117920093875 0.324162136071492 0.316724452817942 0.298826312813572
"K07308" 0.046561062248214 0.0419916023428798 0.0424803967706198 0.0425442956979699 0.0367105416276305 0.049487938055098 0.0518145084512889 0.0487292847391685 0.0484607853559842 0.052456764122802 0.0535234425915499 0.0514768813787653 0.0590922274843754 0.0579124513872912 0.0611671936900904 0.0577826369101979 0.0598130683759679 0.0587962806039262 0.0582015171794948 0.0585173280538606 0.0537391591161299
"K07309" 0.0233657581903152 0.0249849889249486 0.0239865711615939 0.023257579913458 0.0221919579401383 0.0247327902105141 0.0244195625581041 0.0283541333481888 0.0278550560222171 0.0278340013929523 0.0294175162470158 0.0249998754951547 0.026435093529005 0.0282154564037727 0.0269690756698496 0.0284248764981736 0.0274160183067549 0.026739362584801 0.02539689345196 0.0249307559072761 0.0266773624410558
"K07310" 0 0.0112508616020262 0 0 0 0.0101050496131975 0.0104973937281503 0 0 0.0117801400480006 0.0109928652818016 0.0103370074532065 0.0111587267805474 0.0105085336479706 0.0130169853555884 0.0119311520283162 0.0122285626795755 0.0124180416492965 0.0117384046247083 0.0121654696111794 0.0115651099393141
"K07313" 0.195036824125449 0.199439590654655 0.210420509925506 0.209743716437368 0.195215188207689 0.182226690698385 0.217580771147548 0.22335148251054 0.230393444689141 0.204260506906894 0.241891219138646 0.214667797565923 0.200576065640248 0.221380188165501 0.217437492773416 0.204043385887833 0.205692372808672 0.223088597737872 0.213113061730645 0.204139050102221 0.19121683082821
"K07315" 3.65102264844518 3.72555842393373 3.69874581439923 3.52645052116814 3.20531345274237 3.68017868457463 3.92499098961357 3.81804893651822 3.87644630155493 3.62401849539057 4.04525457500916 3.90211451333854 3.91385735460149 4.0183930521357 3.99066540921735 3.96361713078707 3.94959749532371 4.06712677972176 3.9553506551224 3.94323469812478 3.91467754493645
"K07316" 0.281056457940284 0.275413473797487 0.268224055368675 0.289375379912146 0.308316031186793 0.264272295396236 0.25092886983726 0.257557588356148 0.279219987124407 0.263444381805091 0.2674553190498 0.248744382850041 0.252673546498466 0.237481273303343 0.232996843683804 0.237591726216267 0.245027452506709 0.249484180014689 0.255507815728599 0.253023129528798 0.248925406834234
"K07317" 0.0999206350686989 0.0879407673887125 0.100477680071909 0.103506511844245 0.103778326758893 0.09195765386819 0.0873380114404618 0.091934070401327 0.101726557880141 0.0922535979587615 0.0942372411646141 0.0843718699412193 0.0882629538440275 0.0825081597350798 0.0839593981710161 0.0826712942592522 0.0866466111515845 0.0867987971471117 0.0864531443719168 0.0895322811704192 0.0840015649923566
"K07318" 0.0426735536067046 0.0399230095803369 0.0401576571242614 0.0397234984883523 0.0453625670306421 0.0428144690677558 0.0348963546629077 0.0312594178479795 0.0322617673372239 0.0395477551528581 0.0319750638568222 0.0355311080371139 0.0411105623703906 0.0369484074790129 0.0393702084444019 0.0391276931722115 0.0426242269487852 0.041037531627211 0.0442451168412156 0.0415968572138589 0.0416812043971855
"K07319" 0.0273021844332994 0.0304237102675902 0.0336217257308355 0.0322783875187017 0.0300033284403261 0.0268899644045138 0.0332267786498402 0.0334490268729942 0.0357558321971538 0.0298406975195475 0.031627043879105 0.0326258249069745 0.0286511884972407 0.0277101912669937 0.0263480225615945 0.0272409357341262 0.0294260730307682 0.0301094920064655 0.0296444495946721 0.028736595156396 0.0277025366797155
"K07320" 0.140521587130458 0.143906983677805 0.128987949165435 0.155200148355378 0.146150592184049 0.125645669471859 0.128574080990268 0.156801760761566 0.137402251609933 0.153196883116952 0.128587824275715 0.133644545281714 0.139900359017453 0.134696885610506 0.133849424045417 0.131980426067828 0.122145906007088 0.135748078867264 0.134789311480788 0.140836200735086 0.134779620518971
"K07321" 0.341080952783624 0.364505170959709 0.357404173863488 0.335022077354164 0.292177988044111 0.340851779817991 0.409859436625944 0.357893737230412 0.382792345270801 0.339576917393826 0.416596884318964 0.41656518983236 0.382661068154926 0.419541388025621 0.414879151829123 0.409124202706293 0.407653317190326 0.412001171596014 0.404786129564876 0.386464489470471 0.345082592733178
"K07322" 0.0973488494187911 0.0947222152863918 0.119414655727195 0.112028242068676 0.103264429920165 0.0806346393483995 0.106200054912559 0.103141734861273 0.109474780832396 0.100953134251148 0.116220248817751 0.102367839805749 0.0855097037533347 0.10134633621638 0.0992968783065304 0.0869676360346792 0.0916573987896918 0.101581100499166 0.0917427425191403 0.0853846590437769 0.0747061466033537
"K07323" 0.226177398602968 0.245307883982412 0.23556489064678 0.259392239354999 0.232763343434208 0.192179168071577 0.261409895674276 0.286682336173624 0.271281515999568 0.24250283397143 0.268418295052789 0.257495025921697 0.237986616040037 0.257630723356676 0.255734089321081 0.243669704273631 0.23111560818539 0.251850217725205 0.231932958531828 0.236061424288759 0.226313079021597
"K07325" 0 0 0.0108957015477353 0 0 0 0.0132821704101011 0 0 0 0.012121409160489 0.0114165332824789 0 0.0121741761030195 0.011328105384804 0.0108975371532526 0.0125560766608015 0.0127953308456205 0.0104682346922484 0.0102010684792696 0
"K07326" 0.0155463244350455 0.0163606527119176 0.0154856535247096 0.0184483379352141 0.0182556361513358 0.013612503247253 0.0180099225683684 0.018224675820582 0.0195274087799807 0.0174548577494767 0.0178588838584362 0.0192064543341011 0.0131919813716617 0.0164768694672161 0.0163590468117076 0.0159656820622546 0.0153183788801121 0.0157288007128598 0.0152157904533389 0.0141345286231376 0.0122035026783974
"K07332" 0.0378206222258595 0.036592143791715 0.0508739264869285 0.0378923737841109 0.0328407339783858 0.0336491890207826 0.0489151926431819 0.0382627179264216 0.0403918710626387 0.04221117889658 0.0507235127649826 0.0520915506964516 0.0394356349369831 0.0519134964550728 0.0428812947229523 0.0438755564194956 0.0452273379925071 0.0453169443308242 0.0461435365502455 0.041806027130743 0.0341357980199647
"K07333" 0.0122481893202071 0.0118857016197237 0.0200268863461012 0.0123786728061149 0.0114317417984846 0.0108123950243052 0.0190965024637655 0.0111532944951753 0.0123667220462351 0.0135176184608257 0.0181356887514975 0.020452164693832 0.0117322541558475 0.0192966891302219 0.0173578070343774 0.0135258948166983 0.0171863123683021 0.0189067853207128 0.0174858945385601 0.0148094813345824 0
"K07334" 0.289157232735158 0.325421917509238 0.374040973357711 0.331651888336214 0.287426209249888 0.234883397891708 0.359425513252075 0.348138431642267 0.370451228053802 0.282696653270943 0.387101907974086 0.359158961816894 0.301690233894951 0.345640542566878 0.332571562792312 0.30904133414844 0.310017095349199 0.341402925776168 0.310433034333567 0.289036353660763 0.24677664152868
"K07335" 0.541225109957754 0.557083315222447 0.484380836661608 0.484480894248319 0.517832974608069 0.584842685184333 0.489004103408707 0.502181389090161 0.517892185800208 0.447676431492582 0.480392830566408 0.474018616839136 0.524626401208474 0.461933159517228 0.459114756245781 0.501006698689077 0.518368197097597 0.47880274352439 0.507186877096485 0.508982936519401 0.55377982499701
"K07336" 0.0665885138475746 0.068258156439884 0.0578850329297866 0.073215823655438 0.0705511989953406 0.0549133663790958 0.0653348158112457 0.0734404865668379 0.0666362615701233 0.074126701465309 0.0594389893084963 0.0634427351367104 0.0619128460539301 0.0650074793983495 0.0588749843002776 0.0619306319978109 0.053832337861393 0.0599265631656304 0.0552362229613219 0.0622135767982504 0.0637024407107251
"K07337" 0.0849221000960208 0.0852865327808013 0.103764393701591 0.0854244429672073 0.0761487175493886 0.0744433901851585 0.0990850917874664 0.0896998022296538 0.0800235009224287 0.0928652535478649 0.0931007061976924 0.0976093799467367 0.0796389503400889 0.0948466946736682 0.097788260127609 0.0894667074337378 0.0913887706258062 0.0889943196459466 0.0867895517237544 0.0869679283834804 0.0764043070172255
"K07338" 0.0123023008196013 0.012773635913566 0 0.0137381364956064 0.0155135809627736 0.0119451531013811 0.0105574040518729 0.0120597802715116 0.0121810718371164 0.0134920189450134 0.0110271722711432 0 0.0108877240333263 0.0106071071075923 0.0103198893499773 0.0115925647067719 0.0104708157843459 0.0109588868260353 0 0.0107154001861022 0.0119533597216746
"K07340" 0.125203053194661 0.141313625698716 0.134285767787229 0.139338813747383 0.129071296162553 0.112497496480098 0.14373088246912 0.17242070516474 0.166384566614949 0.1265942876337 0.153192183972886 0.143656157444317 0.127960503869789 0.137187714887644 0.132462361216861 0.13048999524746 0.128075688354794 0.136055397673696 0.130313060221791 0.128661288049093 0.119493553454679
"K07341" 0.16188926452715 0.159469470400279 0.150539423931324 0.153767096552874 0.156331711180121 0.158014048277671 0.140178931665457 0.15241088570534 0.157874454105472 0.147783082290656 0.154514199701758 0.139488711945341 0.150263111984587 0.141705843012143 0.148022716962131 0.14216678180492 0.144634921279107 0.147589427525033 0.144543041187535 0.145957554493251 0.147921478433027
"K07343" 0.0885977607653863 0.0962143540656935 0.0954424266762082 0.0987077926625248 0.0888575678134535 0.0784807759724924 0.0966469808880857 0.104953734502833 0.102618181521099 0.0921255093710966 0.104927025114132 0.0993466462540002 0.0849443318728475 0.0966262683911601 0.0909719284378684 0.0871943464232437 0.0888032443729196 0.098714220848177 0.091326539552551 0.0911297236697525 0.078928641671123
"K07344" 0.0460807370885734 0.0395693835951506 0.0355065206204129 0.0518315563963396 0.0584023609125743 0.0396918107083727 0.0318002251997427 0.0352530257749119 0.0360568252635877 0.0409631914789674 0.0335677045162645 0.0304406009721291 0.0326859348710272 0.0305088078687279 0.0303027385444549 0.0290649414411063 0.0301918924107965 0.0307729477192525 0.0300889188192902 0.0328461189448591 0.034622860353413
"K07346" 0.0129103080394077 0.0128020551854676 0.0121616932688288 0.0144557033028546 0.0158627696007104 0.0120289666144886 0.0117281227413971 0.0131820214600695 0.0131410893061545 0.0121981150150824 0.0142168783148956 0.011465362439957 0.0122347997628059 0.0108390895089879 0.0110458539446448 0.011825059811603 0.0116285028020389 0.0133494780779131 0.0116831760053247 0.0128775893776063 0.0111267879526385
"K07347" 0.0327384302393142 0.028174316973782 0.0278178080075408 0.0336571980368618 0.0337011021231929 0.0302192053908834 0.0304953908546404 0.0291773457977441 0.0308044406699726 0.0284404991389335 0.0290540025748544 0.0288028062220375 0.0305238974568034 0.027682130147429 0.0265087788918113 0.0274677663962548 0.0289537772463399 0.0299522060288597 0.0289501460653485 0.0299029442840098 0.0311503273307063
"K07357" 0.0237501874518314 0.0238117670369053 0.0225573408507082 0.0240066940061725 0.0235717255058427 0.0260071778270322 0.0221377309332267 0.0250090726950879 0.0209020745817003 0.0246530306956315 0.0197461122186715 0.0221430655324922 0.0234204401945425 0.0215909443532959 0.0225066939557107 0.0254628830134694 0.0199437092346707 0.0203099563349405 0.0221939111462106 0.0203538765561657 0.0218141506965873
"K07358" 0 0.0122237413071567 0.0105922372706402 0 0.0104294472248817 0.0106440108379517 0.0122629470613203 0.0117493433747714 0.0123814701488647 0.0111630164664753 0.0100728527762584 0.010102923698764 0.0110703455337679 0.01246351273545 0.0122789440697749 0.0129659727681047 0.0116920298919015 0.0103756418517024 0.0128177367127929 0.0123064228561805 0
"K07374" 0.0295392140752072 0.0315482066372061 0.0248729163823306 0.0340528411210353 0.0280782894460483 0.0268066091600037 0.0340809598518687 0.0379955232290625 0.0323881791584573 0.0339379714666748 0.0327162460024906 0.0324867399527053 0.0322262849047882 0.033084243245513 0.0343166717552404 0.0332229784020506 0.0283833969789751 0.0339188431121029 0.0300955138435369 0.0318268315168312 0.0320176575904337
"K07376" 0.0421474967767929 0.0396012001135942 0.0452212825216126 0.0419120197322423 0.0371185111332346 0.0441167651435834 0.0457687639335603 0.0428474490987552 0.0433268252162767 0.0407868688192662 0.0457234713207784 0.041442061740113 0.0444494116196138 0.044903459507088 0.0455742149259866 0.0443750874699693 0.0465157873672202 0.0456034022825626 0.0400433476664731 0.0448179388012752 0.0419071077318314
